layer,head,method,k,n_bits_per_dim,bits_per_vector,budget,eff_rank_90,K_mse_logits,K_mae_logits,K_kl_divergence,K_l1_attention,K_top1_agreement
23,4,subspace_k64_fixed,64,8,512,4bit_budget,37,0.20601598132542265,0.3548183258279144,0.09847352681294799,0.341646975623881,0.6328125
23,4,subspace_adaptive,37,14,518,4bit_budget,37,0.38395889942865463,0.4852697840557565,0.1736287992108139,0.4529511471140757,0.49609375
23,5,full_dim,128,2,256,2bit_budget,30,3.5217650026295417,1.4686700046146144,1.1156043719081001,0.9988421739186311,0.39453125
23,5,subspace_k64_fixed,64,4,256,2bit_budget,30,0.9311224684314061,0.747374788038329,0.3157102389009642,0.5888849804693175,0.6015625
23,5,subspace_adaptive,30,9,270,2bit_budget,30,1.6826239211493177,1.0134098603068689,0.5625117688085006,0.757154919131729,0.484375
23,5,full_dim,128,4,512,4bit_budget,30,0.1456068400914227,0.29666190084814814,0.04828587832322218,0.22890486041538793,0.81640625
23,5,subspace_k64_fixed,64,8,512,4bit_budget,30,0.8065728652773037,0.6952742255926713,0.2657490906620758,0.5391141769963678,0.6015625
23,5,subspace_adaptive,30,17,510,4bit_budget,30,1.6827855485393588,1.0134689684340046,0.5628494225357668,0.7573209746000229,0.48046875
23,6,full_dim,128,2,256,2bit_budget,22,9.291421752714037,2.402160460050352,2.4577083851850774,1.2332296691849574,0.29296875
23,6,subspace_k64_fixed,64,4,256,2bit_budget,22,0.8970823885675032,0.7437944660687353,0.20582718793924,0.40990505036130365,0.77734375
23,6,subspace_adaptive,22,12,264,2bit_budget,22,3.266847886668956,1.4127641192154612,0.7595302995491009,0.7750716385883472,0.59375
23,6,full_dim,128,4,512,4bit_budget,22,0.36193594617277103,0.4735386750818912,0.09035966307952559,0.277224459031548,0.84765625
23,6,subspace_k64_fixed,64,8,512,4bit_budget,22,0.5016541561401563,0.5570146570044988,0.11250082092168331,0.31034051257060563,0.8046875
23,6,subspace_adaptive,22,23,506,4bit_budget,22,3.2667206937893,1.412748964794407,0.7595576501240688,0.7750496902319349,0.59375
23,7,full_dim,128,2,256,2bit_budget,34,3.320342479312803,1.4262098719823466,1.1235481876138893,1.0068392671362152,0.359375
23,7,subspace_k64_fixed,64,4,256,2bit_budget,34,0.829447262907687,0.712757518438282,0.30551279291362354,0.5747223272132711,0.5234375
23,7,subspace_adaptive,34,8,272,2bit_budget,34,1.4955602890792181,0.9507769726770731,0.5329386321223197,0.7434873957013591,0.484375
23,7,full_dim,128,4,512,4bit_budget,34,0.12879970177283462,0.2810301450823867,0.04267410775173983,0.2158159535050464,0.8515625
23,7,subspace_k64_fixed,64,8,512,4bit_budget,34,0.7059444896741243,0.6556724804331826,0.2612469797537034,0.5342743912473531,0.57421875
23,7,subspace_adaptive,34,15,510,4bit_budget,34,1.4948641861632703,0.9505257811967875,0.5324071523352661,0.7431523106616171,0.484375
24,0,full_dim,128,2,256,2bit_budget,24,15.53998860973724,3.085910097144196,3.0302508308392913,1.2078959847365451,0.36328125
24,0,subspace_k64_fixed,64,4,256,2bit_budget,24,2.197112068108561,1.152860043569383,0.4529232577408918,0.5815646765372002,0.67578125
24,0,subspace_adaptive,24,11,264,2bit_budget,24,6.101917586014297,1.9261533404250524,1.1540123665639879,0.9207799928926728,0.5078125
24,0,full_dim,128,4,512,4bit_budget,24,0.6191780154130089,0.6161452629009387,0.1164397893094132,0.29931198528333525,0.8671875
24,0,subspace_k64_fixed,64,8,512,4bit_budget,24,1.5610863902834013,0.970154234061176,0.31583350891374407,0.4889868815032113,0.7109375
24,0,subspace_adaptive,24,21,504,4bit_budget,24,6.101866426678399,1.9261307287324445,1.1541243028086168,0.9208660989590252,0.5078125
24,1,full_dim,128,2,256,2bit_budget,33,1.4963284886777,0.9555396944311643,0.648153204842577,0.8083611112252196,0.38671875
24,1,subspace_k64_fixed,64,4,256,2bit_budget,33,0.29672305009695865,0.4252241445137929,0.13049787672184146,0.3858448139155788,0.69921875
24,1,subspace_adaptive,33,8,264,2bit_budget,33,0.5899715994632192,0.5995339624377045,0.23549247304015247,0.5137421012150137,0.56640625
24,1,full_dim,128,4,512,4bit_budget,33,0.059132958697020774,0.1913416427695907,0.02332613965361877,0.166050113564,0.828125
24,1,subspace_k64_fixed,64,8,512,4bit_budget,33,0.24928176603047092,0.38976264376230946,0.10492540622954508,0.3481913733368577,0.69921875
24,1,subspace_adaptive,33,16,528,4bit_budget,33,0.5902170271838868,0.5996590088052001,0.23533755321654123,0.5136195474365622,0.5703125
24,2,full_dim,128,2,256,2bit_budget,34,1.415758734091669,0.9333085507532326,0.6027867800506698,0.8010856465148118,0.3046875
24,2,subspace_k64_fixed,64,4,256,2bit_budget,34,0.3142159471384366,0.4407062246559894,0.1396027475474575,0.4064376333134852,0.60546875
24,2,subspace_adaptive,34,8,272,2bit_budget,34,0.6945951437869997,0.6512576711292065,0.3084731603582712,0.5991976988650192,0.46484375
24,2,full_dim,128,4,512,4bit_budget,34,0.05356835485006636,0.18202589589578566,0.0245891843581353,0.17174454975401476,0.83203125
24,2,subspace_k64_fixed,64,8,512,4bit_budget,34,0.2627189060451326,0.40316732609629563,0.11685778913143466,0.37229350505948156,0.6171875
24,2,subspace_adaptive,34,15,510,4bit_budget,34,0.6948720402238653,0.6513563140935253,0.3082844055785219,0.5989231171390633,0.47265625
24,3,full_dim,128,2,256,2bit_budget,21,17.840278763036423,3.3120579653567814,2.6863266767666425,1.118086137302429,0.40234375
24,3,subspace_k64_fixed,64,4,256,2bit_budget,21,2.1199243228026,1.1389629329495294,0.3429112953281815,0.47709260714200186,0.6875
24,3,subspace_adaptive,21,12,252,2bit_budget,21,7.29379116837625,2.1113441737504206,1.1473021698393187,0.83846501153987,0.51953125
24,3,full_dim,128,4,512,4bit_budget,21,0.6832564807962745,0.6487199222541665,0.11544197377315307,0.2752293768642182,0.81640625
24,3,subspace_k64_fixed,64,8,512,4bit_budget,21,1.448913788094996,0.9385637849502648,0.22761156689018774,0.39521213258088506,0.74609375
24,3,subspace_adaptive,21,24,504,4bit_budget,21,7.293960329294871,2.1113838724267544,1.1474603041475837,0.8385445715083808,0.51953125
24,4,full_dim,128,2,256,2bit_budget,29,7.070869644815445,2.07650089561095,1.7929516531412275,1.1107536560614562,0.3671875
24,4,subspace_k64_fixed,64,4,256,2bit_budget,29,1.355882972262916,0.9072616765883504,0.36343095184125207,0.5746411016421441,0.65234375
24,4,subspace_adaptive,29,9,261,2bit_budget,29,3.017316659296079,1.3537278089812577,0.7930193905542147,0.845902408095846,0.4609375
24,4,full_dim,128,4,512,4bit_budget,29,0.2758498130592889,0.41154033254677846,0.06610566017905295,0.24731530513844827,0.859375
24,4,subspace_k64_fixed,64,8,512,4bit_budget,29,1.1082349326524237,0.8183451107335222,0.29329342361336996,0.5106356055668408,0.68359375
24,4,subspace_adaptive,29,18,522,4bit_budget,29,3.017085962241336,1.3536336293929339,0.7919650165972272,0.8451062541901373,0.4609375
24,5,full_dim,128,2,256,2bit_budget,26,12.092035024252617,2.7259272328721353,2.3307462866902253,1.1127092813881017,0.3984375
24,5,subspace_k64_fixed,64,4,256,2bit_budget,26,1.9230607756813867,1.0883204943862639,0.3797192014378287,0.5280914013230409,0.7109375
24,5,subspace_adaptive,26,10,260,2bit_budget,26,5.2749154820859125,1.796478083048752,1.093194488417311,0.8441736955572454,0.53515625
24,5,full_dim,128,4,512,4bit_budget,26,0.48509661468995985,0.5469525752230054,0.07836481557547864,0.23588616669159346,0.87890625
24,5,subspace_k64_fixed,64,8,512,4bit_budget,26,1.5100351957207931,0.9614768050574876,0.31054456012606313,0.47569235201075655,0.703125
24,5,subspace_adaptive,26,20,520,4bit_budget,26,5.274018785604074,1.7962987696683261,1.0923537372972816,0.8439200419833709,0.53515625
24,6,full_dim,128,2,256,2bit_budget,23,16.60617442097815,3.1369155101679826,2.824960887989362,1.1295028577272377,0.4140625
24,6,subspace_k64_fixed,64,4,256,2bit_budget,23,2.7082547705383573,1.2715549838299158,0.4193430087926656,0.5359638090535757,0.70703125
24,6,subspace_adaptive,23,11,253,2bit_budget,23,7.387044429308611,2.0831550775823597,1.4721023587689976,0.952814385338868,0.48828125
24,6,full_dim,128,4,512,4bit_budget,23,0.6594020244534748,0.6297867005571406,0.11861997384544373,0.2832069655904726,0.8125
24,6,subspace_k64_fixed,64,8,512,4bit_budget,23,1.9786332470079486,1.0827051944085762,0.2963850474789579,0.4424679579858972,0.79296875
24,6,subspace_adaptive,23,22,506,4bit_budget,23,7.3870815309746245,2.083154978270331,1.4716526225351267,0.9527613998740736,0.48828125
24,7,full_dim,128,2,256,2bit_budget,24,12.486002093671507,2.754733117491506,2.6632437723573106,1.206204288808358,0.359375
24,7,subspace_k64_fixed,64,4,256,2bit_budget,24,1.9165286292896808,1.0824202589511052,0.36401790535797823,0.535574430836212,0.65234375
24,7,subspace_adaptive,24,11,264,2bit_budget,24,4.753471633810672,1.69959796982966,1.037545770695421,0.904800250314442,0.48828125
24,7,full_dim,128,4,512,4bit_budget,24,0.5079148984524751,0.5539456633186994,0.10944321033994517,0.28963826915715996,0.8359375
24,7,subspace_k64_fixed,64,8,512,4bit_budget,24,1.4368865240514008,0.9358894000043729,0.27643208079515796,0.47335306616993633,0.70703125
24,7,subspace_adaptive,24,21,504,4bit_budget,24,4.753633242703563,1.6996561184825922,1.0373805213478007,0.9047105567296369,0.48828125
25,0,full_dim,128,2,256,2bit_budget,31,2.988329563884509,1.3541343430636417,1.0306411698633173,0.9599853411695216,0.40234375
25,0,subspace_k64_fixed,64,4,256,2bit_budget,31,0.5947876278766356,0.6010161015348063,0.22755944947709106,0.4920552776504994,0.59375
25,0,subspace_adaptive,31,8,248,2bit_budget,31,1.0699784609808438,0.8127167720934363,0.37985110698444663,0.6425733832195827,0.55078125
25,0,full_dim,128,4,512,4bit_budget,31,0.11515783635947091,0.2664059226718892,0.043585449284668065,0.2217208964944571,0.8515625
25,0,subspace_k64_fixed,64,8,512,4bit_budget,31,0.48808820976238687,0.5442710743929629,0.18716875165100003,0.44176252345228484,0.6484375
25,0,subspace_adaptive,31,17,527,4bit_budget,31,1.0689042575963423,0.812241850124278,0.3793622599619196,0.6424967300553737,0.55078125
25,1,full_dim,128,2,256,2bit_budget,36,3.585042728087638,1.4864142332647092,1.2199914546399275,1.023132987839464,0.39453125
25,1,subspace_k64_fixed,64,4,256,2bit_budget,36,0.9375990696334666,0.7577437141067596,0.3127542851289752,0.5738340692391224,0.63671875
25,1,subspace_adaptive,36,7,252,2bit_budget,36,1.7102421641489758,1.019446426309532,0.5668235058571685,0.7398329038948995,0.55078125
25,1,full_dim,128,4,512,4bit_budget,36,0.14480932136651092,0.2990302352758957,0.04665356397648339,0.2230654658072656,0.86328125
25,1,subspace_k64_fixed,64,8,512,4bit_budget,36,0.793023332080669,0.6965308948662509,0.2658902249773551,0.521746641116662,0.66796875
25,1,subspace_adaptive,36,14,504,4bit_budget,36,1.705147569267377,1.0178740913244446,0.5639160155974831,0.7375807495871733,0.546875
25,2,full_dim,128,2,256,2bit_budget,33,1.9618086935247416,1.0967043099262839,0.7567676932509279,0.8767149372473388,0.3515625
25,2,subspace_k64_fixed,64,4,256,2bit_budget,33,0.568321842849753,0.5857181524085462,0.22166642532467026,0.4998085688605924,0.5703125
25,2,subspace_adaptive,33,8,264,2bit_budget,33,0.8872444428384764,0.7355844016510447,0.35524516188732,0.6326008680893688,0.51953125
25,2,full_dim,128,4,512,4bit_budget,33,0.08265396492828753,0.22442662540197744,0.030761198349623375,0.18586050385504077,0.83984375
25,2,subspace_k64_fixed,64,8,512,4bit_budget,33,0.5027531711375938,0.5493745715608116,0.19921177669514906,0.4760057638536257,0.58203125
25,2,subspace_adaptive,33,16,528,4bit_budget,33,0.8871912047780082,0.735574546292016,0.3554617518472405,0.6326703361306529,0.515625
25,3,full_dim,128,2,256,2bit_budget,37,3.994776090938123,1.565975802822825,1.354929037488558,1.0629131947828658,0.4140625
25,3,subspace_k64_fixed,64,4,256,2bit_budget,37,1.0312229398901915,0.7917496910053816,0.39139175507146096,0.6381219602677131,0.55859375
25,3,subspace_adaptive,37,7,259,2bit_budget,37,1.628432476855726,0.998306420693594,0.578801608501405,0.7657890955696883,0.49609375
25,3,full_dim,128,4,512,4bit_budget,37,0.14725455270086102,0.30109982262630897,0.05803039102615487,0.249698630391413,0.81640625
25,3,subspace_k64_fixed,64,8,512,4bit_budget,37,0.8887695066891315,0.732514424502151,0.34085733237241983,0.6013176440473342,0.56640625
25,3,subspace_adaptive,37,14,518,4bit_budget,37,1.6272241080517764,0.9978077442368316,0.5803639322411009,0.766479680224091,0.5
25,4,full_dim,128,2,256,2bit_budget,27,11.575873425115685,2.6170918597669655,2.3056868057567286,1.1764640329214275,0.41796875
25,4,subspace_k64_fixed,64,4,256,2bit_budget,27,2.0478995529622694,1.1074968743012477,0.4403144702153193,0.5697692494754961,0.70703125
25,4,subspace_adaptive,27,9,243,2bit_budget,27,4.329620189075666,1.614409195320182,0.864955838982733,0.7987656464884416,0.5390625
25,4,full_dim,128,4,512,4bit_budget,27,0.41914529215410484,0.5066508953430517,0.09096321885896322,0.2687815948048704,0.8125
25,4,subspace_k64_fixed,64,8,512,4bit_budget,27,1.5937141433445106,0.9743015824627892,0.33929323387632243,0.5111400359798811,0.6875
25,4,subspace_adaptive,27,19,513,4bit_budget,27,4.330795274275638,1.614593105489993,0.8642394560162139,0.7985754561441644,0.5390625
25,5,full_dim,128,2,256,2bit_budget,22,15.195277815865012,3.0390477764880988,2.720970313780488,1.211245136824772,0.3515625
25,5,subspace_k64_fixed,64,4,256,2bit_budget,22,2.2982045042714274,1.1800862542008366,0.4005202305719642,0.5208100420421643,0.65625
25,5,subspace_adaptive,22,12,264,2bit_budget,22,5.072234333274709,1.7537371573891032,0.9627360054629864,0.7973670433551421,0.55078125
25,5,full_dim,128,4,512,4bit_budget,22,0.5844801992458788,0.5954398087643551,0.11737148397897346,0.28816125083929434,0.8125
25,5,subspace_k64_fixed,64,8,512,4bit_budget,22,1.7894912870282924,1.0350118794459129,0.35167858512465433,0.4780143602051805,0.74609375
25,5,subspace_adaptive,22,23,506,4bit_budget,22,5.072016839632747,1.7536930138180573,0.9624618059572136,0.7973373435435791,0.55078125
25,6,full_dim,128,2,256,2bit_budget,29,6.6402944159599375,2.020216254427379,1.7002999502476797,1.0954479781264999,0.37890625
25,6,subspace_k64_fixed,64,4,256,2bit_budget,29,1.512302459468506,0.9574837404314643,0.48503164735587934,0.6663870448197131,0.56640625
25,6,subspace_adaptive,29,9,261,2bit_budget,29,2.710760768664106,1.2861296649017073,0.8120097270483002,0.8671036878268276,0.43359375
25,6,full_dim,128,4,512,4bit_budget,29,0.28192466381221615,0.4162656072346633,0.07266215850704551,0.2614917755109599,0.83203125
25,6,subspace_k64_fixed,64,8,512,4bit_budget,29,1.2158688627452334,0.8599546181510462,0.3596381527248812,0.5784182152376969,0.609375
25,6,subspace_adaptive,29,18,522,4bit_budget,29,2.709083767041353,1.2858662320325118,0.8102898675196215,0.8662160542988068,0.4375
25,7,full_dim,128,2,256,2bit_budget,24,9.830154827221603,2.4518443926735136,1.8257028905964532,1.0269434348479525,0.46484375
25,7,subspace_k64_fixed,64,4,256,2bit_budget,24,1.578730944618278,0.9830286588781741,0.3602329077962925,0.5343839441894966,0.671875
25,7,subspace_adaptive,24,11,264,2bit_budget,24,3.7564922259000975,1.51266218306762,0.9020771709281162,0.806435372254245,0.5546875
25,7,full_dim,128,4,512,4bit_budget,24,0.3982215764520498,0.49498419662389076,0.0820866897053828,0.25755656012084127,0.81640625
25,7,subspace_k64_fixed,64,8,512,4bit_budget,24,1.2313318759554097,0.8662879288952284,0.28522801281913773,0.4774024396472212,0.7421875
25,7,subspace_adaptive,24,21,504,4bit_budget,24,3.7568124279401776,1.5127341096576001,0.9024186106623143,0.8066617250362043,0.5625
26,0,full_dim,128,2,256,2bit_budget,32,8.555770308931844,2.281579407572574,1.7809887424896105,1.0542199077106558,0.453125
26,0,subspace_k64_fixed,64,4,256,2bit_budget,32,2.0407726062418936,1.112503501705382,0.42388006707615355,0.5447968717651215,0.703125
26,0,subspace_adaptive,32,8,256,2bit_budget,32,3.63606680357169,1.490883984881409,0.7500613491889143,0.7236630567149167,0.578125
26,0,full_dim,128,4,512,4bit_budget,32,0.35736384176275604,0.46578332611920703,0.07419218694404775,0.24293869994512474,0.87109375
26,0,subspace_k64_fixed,64,8,512,4bit_budget,32,1.6952296251334147,1.0101330005100755,0.3564303695750499,0.5037353084536129,0.71875
26,0,subspace_adaptive,32,16,512,4bit_budget,32,3.6337845266155564,1.4905101795204971,0.7501987506179845,0.7235461828754541,0.578125
26,1,full_dim,128,2,256,2bit_budget,36,5.670329522765545,1.8588608632119392,1.4807593326035597,1.0472505542199828,0.41796875
26,1,subspace_k64_fixed,64,4,256,2bit_budget,36,1.6591907509945756,1.003442919196092,0.47608280588954865,0.6435156102373752,0.63671875
26,1,subspace_adaptive,36,7,252,2bit_budget,36,2.712745680393221,1.2824647941979506,0.7111979514123239,0.8160912193738418,0.55078125
26,1,full_dim,128,4,512,4bit_budget,36,0.22663358426595465,0.3686616129250036,0.06625779519544978,0.25220924135393397,0.84375
26,1,subspace_k64_fixed,64,8,512,4bit_budget,36,1.4168695559521611,0.92615102771718,0.40032691235290446,0.5922556764010873,0.66015625
26,1,subspace_adaptive,36,14,504,4bit_budget,36,2.718774396478289,1.283587063648418,0.7132260668650986,0.8177614014317512,0.55078125
26,2,full_dim,128,2,256,2bit_budget,30,6.83511495891319,2.05987364411182,1.9184942320099572,1.161035086624569,0.328125
26,2,subspace_k64_fixed,64,4,256,2bit_budget,30,1.2736667453126507,0.8844215128166848,0.30633486886756633,0.5273708982300189,0.65234375
26,2,subspace_adaptive,30,9,270,2bit_budget,30,2.6313663679885577,1.2704891808383039,0.7020826887345797,0.7826076020636031,0.52734375
26,2,full_dim,128,4,512,4bit_budget,30,0.256474100875844,0.3994840231222583,0.07487773307257062,0.2658643013303468,0.81640625
26,2,subspace_k64_fixed,64,8,512,4bit_budget,30,1.0113790516241186,0.7888033298517847,0.23426825146394997,0.4691294950767396,0.671875
26,2,subspace_adaptive,30,17,510,4bit_budget,30,2.6300946459113463,1.2702355806932486,0.7006407150757956,0.781891181813045,0.52734375
26,3,full_dim,128,2,256,2bit_budget,27,8.928066014845058,2.3502455585660886,2.0025744574372553,1.101036188820149,0.390625
26,3,subspace_k64_fixed,64,4,256,2bit_budget,27,1.7428410006921915,1.0340976872628,0.4555621839283861,0.6072948901859819,0.58203125
26,3,subspace_adaptive,27,9,243,2bit_budget,27,4.123056675075252,1.5929315882836212,1.0389205305463936,0.9126906800931702,0.42578125
26,3,full_dim,128,4,512,4bit_budget,27,0.32796248216986795,0.45212022143793523,0.08483178668533202,0.26981824311977765,0.8125
