reference,compare,layer,head,kv_type,overlap,n_principal_angles,mean_cos2
early,mid_late,3,2,K,0.857209324836731,64,0.857209324836731
early,mid_late,3,2,V,0.7924365997314453,64,0.7924365997314453
early,mid_late,3,3,K,0.8251501321792603,64,0.8251501321792603
early,mid_late,3,3,V,0.7791520953178406,64,0.7791520953178406
early,mid_late,3,4,K,0.8447887897491455,64,0.8447887897491455
early,mid_late,3,4,V,0.7084612846374512,64,0.7084612846374512
early,mid_late,3,5,K,0.8489161729812622,64,0.8489161729812622
early,mid_late,3,5,V,0.8059784770011902,64,0.8059784770011902
early,mid_late,3,6,K,0.838116466999054,64,0.838116466999054
early,mid_late,3,6,V,0.7863887548446655,64,0.7863887548446655
early,mid_late,3,7,K,0.8820212483406067,64,0.8820212483406067
early,mid_late,3,7,V,0.7705479860305786,64,0.7705479860305786
early,mid_late,4,0,K,0.822311282157898,64,0.822311282157898
early,mid_late,4,0,V,0.7655634880065918,64,0.7655634880065918
early,mid_late,4,1,K,0.839669942855835,64,0.839669942855835
early,mid_late,4,1,V,0.7916693687438965,64,0.7916693687438965
early,mid_late,4,2,K,0.8109784126281738,64,0.8109784126281738
early,mid_late,4,2,V,0.8080558776855469,64,0.8080558776855469
early,mid_late,4,3,K,0.8353179097175598,64,0.8353179097175598
early,mid_late,4,3,V,0.766546368598938,64,0.766546368598938
early,mid_late,4,4,K,0.8137705326080322,64,0.8137705326080322
early,mid_late,4,4,V,0.7709168195724487,64,0.7709168195724487
early,mid_late,4,5,K,0.8182005882263184,64,0.8182005882263184
early,mid_late,4,5,V,0.7290505170822144,64,0.7290505170822144
early,mid_late,4,6,K,0.8072486519813538,64,0.8072486519813538
early,mid_late,4,6,V,0.6514607667922974,64,0.6514607667922974
early,mid_late,4,7,K,0.7904775142669678,64,0.7904775142669678
early,mid_late,4,7,V,0.6870636940002441,64,0.6870636940002441
early,mid_late,5,0,K,0.8803861737251282,64,0.8803861737251282
early,mid_late,5,0,V,0.7841509580612183,64,0.7841509580612183
early,mid_late,5,1,K,0.8549724817276001,64,0.8549724817276001
early,mid_late,5,1,V,0.812869668006897,64,0.812869668006897
early,mid_late,5,2,K,0.7987021207809448,64,0.7987021207809448
early,mid_late,5,2,V,0.7097293138504028,64,0.7097293138504028
early,mid_late,5,3,K,0.9655870199203491,64,0.9655870199203491
early,mid_late,5,3,V,0.8403434753417969,64,0.8403434753417969
early,mid_late,5,4,K,0.8647162914276123,64,0.8647162914276123
early,mid_late,5,4,V,0.7985149621963501,64,0.7985149621963501
early,mid_late,5,5,K,0.8338080048561096,64,0.8338080048561096
early,mid_late,5,5,V,0.8024581670761108,64,0.8024581670761108
early,mid_late,5,6,K,0.8298788666725159,64,0.8298788666725159
early,mid_late,5,6,V,0.7942466139793396,64,0.7942466139793396
early,mid_late,5,7,K,0.8234196901321411,64,0.8234196901321411
early,mid_late,5,7,V,0.7163464426994324,64,0.7163464426994324
early,mid_late,6,0,K,0.839339017868042,64,0.839339017868042
early,mid_late,6,0,V,0.7547620534896851,64,0.7547620534896851
early,mid_late,6,1,K,0.8244091868400574,64,0.8244091868400574
early,mid_late,6,1,V,0.8359310030937195,64,0.8359310030937195
early,mid_late,6,2,K,0.8344005942344666,64,0.8344005942344666
early,mid_late,6,2,V,0.7025883197784424,64,0.7025883197784424
early,mid_late,6,3,K,0.8281174898147583,64,0.8281174898147583
early,mid_late,6,3,V,0.7744171619415283,64,0.7744171619415283
early,mid_late,6,4,K,0.769411563873291,64,0.769411563873291
early,mid_late,6,4,V,0.7187389731407166,64,0.7187389731407166
early,mid_late,6,5,K,0.8412432670593262,64,0.8412432670593262
early,mid_late,6,5,V,0.7793096303939819,64,0.7793096303939819
early,mid_late,6,6,K,0.8507714867591858,64,0.8507714867591858
early,mid_late,6,6,V,0.7748348712921143,64,0.7748348712921143
early,mid_late,6,7,K,0.8167760968208313,64,0.8167760968208313
early,mid_late,6,7,V,0.7225919961929321,64,0.7225919961929321
early,mid_late,7,0,K,0.7765103578567505,64,0.7765103578567505
early,mid_late,7,0,V,0.7283588647842407,64,0.7283588647842407
early,mid_late,7,1,K,0.8121535778045654,64,0.8121535778045654
early,mid_late,7,1,V,0.72053062915802,64,0.72053062915802
early,mid_late,7,2,K,0.7536290884017944,64,0.7536290884017944
early,mid_late,7,2,V,0.7218251824378967,64,0.7218251824378967
early,mid_late,7,3,K,0.8139039278030396,64,0.8139039278030396
early,mid_late,7,3,V,0.6229901909828186,64,0.6229901909828186
early,mid_late,7,4,K,0.784859299659729,64,0.784859299659729
early,mid_late,7,4,V,0.7261667251586914,64,0.7261667251586914
early,mid_late,7,5,K,0.7781418561935425,64,0.7781418561935425
early,mid_late,7,5,V,0.5933107137680054,64,0.5933107137680054
early,mid_late,7,6,K,0.8070722818374634,64,0.8070722818374634
early,mid_late,7,6,V,0.7259887456893921,64,0.7259887456893921
early,mid_late,7,7,K,0.7741959691047668,64,0.7741959691047668
early,mid_late,7,7,V,0.6992809772491455,64,0.6992809772491455
early,mid_late,8,0,K,0.8150032758712769,64,0.8150032758712769
early,mid_late,8,0,V,0.7761635780334473,64,0.7761635780334473
early,mid_late,8,1,K,0.810644805431366,64,0.810644805431366
early,mid_late,8,1,V,0.7501364946365356,64,0.7501364946365356
early,mid_late,8,2,K,0.703557014465332,64,0.703557014465332
early,mid_late,8,2,V,0.7240332961082458,64,0.7240332961082458
early,mid_late,8,3,K,0.7881884574890137,64,0.7881884574890137
early,mid_late,8,3,V,0.6963023543357849,64,0.6963023543357849
early,mid_late,8,4,K,0.8312257528305054,64,0.8312257528305054
early,mid_late,8,4,V,0.7606978416442871,64,0.7606978416442871
early,mid_late,8,5,K,0.7857605814933777,64,0.7857605814933777
early,mid_late,8,5,V,0.663166880607605,64,0.663166880607605
early,mid_late,8,6,K,0.776297926902771,64,0.776297926902771
early,mid_late,8,6,V,0.6983324289321899,64,0.6983324289321899
early,mid_late,8,7,K,0.7900210022926331,64,0.7900210022926331
early,mid_late,8,7,V,0.6769499182701111,64,0.6769499182701111
early,mid_late,9,0,K,0.918125331401825,64,0.918125331401825
early,mid_late,9,0,V,0.7786171436309814,64,0.7786171436309814
early,mid_late,9,1,K,0.7990792393684387,64,0.7990792393684387
early,mid_late,9,1,V,0.7738875150680542,64,0.7738875150680542
early,mid_late,9,2,K,0.8151905536651611,64,0.8151905536651611
early,mid_late,9,2,V,0.7718279361724854,64,0.7718279361724854
early,mid_late,9,3,K,0.80973219871521,64,0.80973219871521
early,mid_late,9,3,V,0.7510025501251221,64,0.7510025501251221
early,mid_late,9,4,K,0.8305690288543701,64,0.8305690288543701
early,mid_late,9,4,V,0.7268568873405457,64,0.7268568873405457
early,mid_late,9,5,K,0.848179042339325,64,0.848179042339325
early,mid_late,9,5,V,0.7896432876586914,64,0.7896432876586914
early,mid_late,9,6,K,0.8791651725769043,64,0.8791651725769043
early,mid_late,9,6,V,0.7896566987037659,64,0.7896566987037659
early,mid_late,9,7,K,0.8942861557006836,64,0.8942861557006836
early,mid_late,9,7,V,0.8000803589820862,64,0.8000803589820862
early,mid_late,10,0,K,0.7724596261978149,64,0.7724596261978149
early,mid_late,10,0,V,0.7501193881034851,64,0.7501193881034851
early,mid_late,10,1,K,0.8516226410865784,64,0.8516226410865784
early,mid_late,10,1,V,0.7564317584037781,64,0.7564317584037781
early,mid_late,10,2,K,0.8019019961357117,64,0.8019019961357117
early,mid_late,10,2,V,0.7209347486495972,64,0.7209347486495972
early,mid_late,10,3,K,0.8155162334442139,64,0.8155162334442139
early,mid_late,10,3,V,0.6978307962417603,64,0.6978307962417603
early,mid_late,10,4,K,0.8419597148895264,64,0.8419597148895264
early,mid_late,10,4,V,0.7666161060333252,64,0.7666161060333252
early,mid_late,10,5,K,0.8194350004196167,64,0.8194350004196167
early,mid_late,10,5,V,0.7377931475639343,64,0.7377931475639343
early,mid_late,10,6,K,0.8417834043502808,64,0.8417834043502808
early,mid_late,10,6,V,0.7317575216293335,64,0.7317575216293335
early,mid_late,10,7,K,0.839156985282898,64,0.839156985282898
early,mid_late,10,7,V,0.7429034113883972,64,0.7429034113883972
early,mid_late,11,0,K,0.8231762647628784,64,0.8231762647628784
early,mid_late,11,0,V,0.7007611989974976,64,0.7007611989974976
early,mid_late,11,1,K,0.8263386487960815,64,0.8263386487960815
early,mid_late,11,1,V,0.7258752584457397,64,0.7258752584457397
early,mid_late,11,2,K,0.8376238346099854,64,0.8376238346099854
early,mid_late,11,2,V,0.6957317590713501,64,0.6957317590713501
early,mid_late,11,3,K,0.8020656108856201,64,0.8020656108856201
early,mid_late,11,3,V,0.6346917152404785,64,0.6346917152404785
early,mid_late,11,4,K,0.8411515951156616,64,0.8411515951156616
early,mid_late,11,4,V,0.7311310768127441,64,0.7311310768127441
early,mid_late,11,5,K,0.8017315864562988,64,0.8017315864562988
early,mid_late,11,5,V,0.6901453733444214,64,0.6901453733444214
early,mid_late,11,6,K,0.8233577013015747,64,0.8233577013015747
early,mid_late,11,6,V,0.7331023216247559,64,0.7331023216247559
early,mid_late,11,7,K,0.8413336873054504,64,0.8413336873054504
early,mid_late,11,7,V,0.7469851970672607,64,0.7469851970672607
early,mid_late,12,0,K,0.796576976776123,64,0.796576976776123
early,mid_late,12,0,V,0.7018340826034546,64,0.7018340826034546
early,mid_late,12,1,K,0.8735251426696777,64,0.8735251426696777
early,mid_late,12,1,V,0.6911462545394897,64,0.6911462545394897
early,mid_late,12,2,K,0.9021807312965393,64,0.9021807312965393
early,mid_late,12,2,V,0.7163041830062866,64,0.7163041830062866
early,mid_late,12,3,K,0.8261434435844421,64,0.8261434435844421
early,mid_late,12,3,V,0.7560403347015381,64,0.7560403347015381
early,mid_late,12,4,K,0.8136295080184937,64,0.8136295080184937
early,mid_late,12,4,V,0.7033302187919617,64,0.7033302187919617
early,mid_late,12,5,K,0.8623424172401428,64,0.8623424172401428
early,mid_late,12,5,V,0.7204210162162781,64,0.7204210162162781
early,mid_late,12,6,K,0.8288044929504395,64,0.8288044929504395
early,mid_late,12,6,V,0.6915501356124878,64,0.6915501356124878
early,mid_late,12,7,K,0.815248429775238,64,0.815248429775238
early,mid_late,12,7,V,0.7107875347137451,64,0.7107875347137451
early,mid_late,13,0,K,0.9087966680526733,64,0.9087966680526733
early,mid_late,13,0,V,0.6778781414031982,64,0.6778781414031982
early,mid_late,13,1,K,0.8101402521133423,64,0.8101402521133423
early,mid_late,13,1,V,0.637209415435791,64,0.637209415435791
early,mid_late,13,2,K,0.786853551864624,64,0.786853551864624
early,mid_late,13,2,V,0.7215272188186646,64,0.7215272188186646
early,mid_late,13,3,K,0.8328207731246948,64,0.8328207731246948
early,mid_late,13,3,V,0.6864395141601562,64,0.6864395141601562
early,mid_late,13,4,K,0.8451157808303833,64,0.8451157808303833
early,mid_late,13,4,V,0.7561070322990417,64,0.7561070322990417
early,mid_late,13,5,K,0.8147264719009399,64,0.8147264719009399
early,mid_late,13,5,V,0.6333202123641968,64,0.6333202123641968
early,mid_late,13,6,K,0.8437359929084778,64,0.8437359929084778
early,mid_late,13,6,V,0.7131081819534302,64,0.7131081819534302
early,mid_late,13,7,K,0.7759546637535095,64,0.7759546637535095
early,mid_late,13,7,V,0.7153657674789429,64,0.7153657674789429
early,mid_late,14,0,K,0.8492360711097717,64,0.8492360711097717
early,mid_late,14,0,V,0.678301215171814,64,0.678301215171814
early,mid_late,14,1,K,0.8116551637649536,64,0.8116551637649536
early,mid_late,14,1,V,0.6557422876358032,64,0.6557422876358032
early,mid_late,14,2,K,0.8227568864822388,64,0.8227568864822388
early,mid_late,14,2,V,0.7000796794891357,64,0.7000796794891357
early,mid_late,14,3,K,0.8063933849334717,64,0.8063933849334717
early,mid_late,14,3,V,0.768799901008606,64,0.768799901008606
early,mid_late,14,4,K,0.9275446534156799,64,0.9275446534156799
early,mid_late,14,4,V,0.7445996999740601,64,0.7445996999740601
early,mid_late,14,5,K,0.8329644799232483,64,0.8329644799232483
early,mid_late,14,5,V,0.675753116607666,64,0.675753116607666
early,mid_late,14,6,K,0.8173985481262207,64,0.8173985481262207
early,mid_late,14,6,V,0.7164191007614136,64,0.7164191007614136
early,mid_late,14,7,K,0.7895289659500122,64,0.7895289659500122
early,mid_late,14,7,V,0.6725965142250061,64,0.6725965142250061
early,mid_late,15,0,K,0.8393043875694275,64,0.8393043875694275
early,mid_late,15,0,V,0.7321522235870361,64,0.7321522235870361
early,mid_late,15,1,K,0.8563866019248962,64,0.8563866019248962
early,mid_late,15,1,V,0.7072821855545044,64,0.7072821855545044
early,mid_late,15,2,K,0.7796218395233154,64,0.7796218395233154
early,mid_late,15,2,V,0.6754056215286255,64,0.6754056215286255
early,mid_late,15,3,K,0.8341050744056702,64,0.8341050744056702
early,mid_late,15,3,V,0.6781051158905029,64,0.6781051158905029
early,mid_late,15,4,K,0.935295581817627,64,0.935295581817627
early,mid_late,15,4,V,0.7305049896240234,64,0.7305049896240234
early,mid_late,15,5,K,0.8466374278068542,64,0.8466374278068542
early,mid_late,15,5,V,0.6976850032806396,64,0.6976850032806396
early,mid_late,15,6,K,0.7801711559295654,64,0.7801711559295654
early,mid_late,15,6,V,0.698154091835022,64,0.698154091835022
early,mid_late,15,7,K,0.7540196180343628,64,0.7540196180343628
early,mid_late,15,7,V,0.7401134967803955,64,0.7401134967803955
early,mid_late,16,0,K,0.808311939239502,64,0.808311939239502
early,mid_late,16,0,V,0.7728210687637329,64,0.7728210687637329
early,mid_late,16,1,K,0.8289883136749268,64,0.8289883136749268
early,mid_late,16,1,V,0.6795462369918823,64,0.6795462369918823
early,mid_late,16,2,K,0.8085077404975891,64,0.8085077404975891
early,mid_late,16,2,V,0.6869120597839355,64,0.6869120597839355
early,mid_late,16,3,K,0.7902246117591858,64,0.7902246117591858
early,mid_late,16,3,V,0.655955970287323,64,0.655955970287323
early,mid_late,16,4,K,0.7747100591659546,64,0.7747100591659546
early,mid_late,16,4,V,0.7540609836578369,64,0.7540609836578369
early,mid_late,16,5,K,0.8105270862579346,64,0.8105270862579346
early,mid_late,16,5,V,0.7117307186126709,64,0.7117307186126709
early,mid_late,16,6,K,0.8407421708106995,64,0.8407421708106995
early,mid_late,16,6,V,0.7044068574905396,64,0.7044068574905396
early,mid_late,16,7,K,0.9052340984344482,64,0.9052340984344482
early,mid_late,16,7,V,0.7266979813575745,64,0.7266979813575745
early,mid_late,17,0,K,0.8599687814712524,64,0.8599687814712524
early,mid_late,17,0,V,0.740196943283081,64,0.740196943283081
early,mid_late,17,1,K,0.9113489389419556,64,0.9113489389419556
early,mid_late,17,1,V,0.741411566734314,64,0.741411566734314
early,mid_late,17,2,K,0.8147538900375366,64,0.8147538900375366
early,mid_late,17,2,V,0.7016415596008301,64,0.7016415596008301
early,mid_late,17,3,K,0.8157857656478882,64,0.8157857656478882
early,mid_late,17,3,V,0.7589214444160461,64,0.7589214444160461
early,mid_late,17,4,K,0.8065876960754395,64,0.8065876960754395
early,mid_late,17,4,V,0.723983883857727,64,0.723983883857727
early,mid_late,17,5,K,0.8612215518951416,64,0.8612215518951416
early,mid_late,17,5,V,0.7136903405189514,64,0.7136903405189514
early,mid_late,17,6,K,0.8605139851570129,64,0.8605139851570129
early,mid_late,17,6,V,0.6852238774299622,64,0.6852238774299622
early,mid_late,17,7,K,0.8346710205078125,64,0.8346710205078125
early,mid_late,17,7,V,0.7432929277420044,64,0.7432929277420044
early,mid_late,18,0,K,0.9358770847320557,64,0.9358770847320557
early,mid_late,18,0,V,0.7220379114151001,64,0.7220379114151001
early,mid_late,18,1,K,0.8204290866851807,64,0.8204290866851807
early,mid_late,18,1,V,0.6876219511032104,64,0.6876219511032104
early,mid_late,18,2,K,0.7995380163192749,64,0.7995380163192749
early,mid_late,18,2,V,0.6894615888595581,64,0.6894615888595581
early,mid_late,18,3,K,0.858879804611206,64,0.858879804611206
early,mid_late,18,3,V,0.7238143682479858,64,0.7238143682479858
early,mid_late,18,4,K,0.8655278086662292,64,0.8655278086662292
early,mid_late,18,4,V,0.7325485348701477,64,0.7325485348701477
early,mid_late,18,5,K,0.8566039800643921,64,0.8566039800643921
early,mid_late,18,5,V,0.703455924987793,64,0.703455924987793
early,mid_late,18,6,K,0.8956308364868164,64,0.8956308364868164
early,mid_late,18,6,V,0.7387313842773438,64,0.7387313842773438
early,mid_late,18,7,K,0.8103514909744263,64,0.8103514909744263
early,mid_late,18,7,V,0.7259738445281982,64,0.7259738445281982
early,mid_late,19,0,K,0.7898911237716675,64,0.7898911237716675
early,mid_late,19,0,V,0.7081340551376343,64,0.7081340551376343
early,mid_late,19,1,K,0.8480138778686523,64,0.8480138778686523
early,mid_late,19,1,V,0.7022676467895508,64,0.7022676467895508
early,mid_late,19,2,K,0.8409399390220642,64,0.8409399390220642
early,mid_late,19,2,V,0.6726300716400146,64,0.6726300716400146
early,mid_late,19,3,K,0.877509355545044,64,0.877509355545044
early,mid_late,19,3,V,0.7109150886535645,64,0.7109150886535645
early,mid_late,19,4,K,0.8616268634796143,64,0.8616268634796143
early,mid_late,19,4,V,0.7117201089859009,64,0.7117201089859009
early,mid_late,19,5,K,0.8250011205673218,64,0.8250011205673218
early,mid_late,19,5,V,0.7052794694900513,64,0.7052794694900513
early,mid_late,19,6,K,0.819753885269165,64,0.819753885269165
early,mid_late,19,6,V,0.703449547290802,64,0.703449547290802
early,mid_late,19,7,K,0.8296821117401123,64,0.8296821117401123
early,mid_late,19,7,V,0.723312258720398,64,0.723312258720398
early,mid_late,20,0,K,0.8354116678237915,64,0.8354116678237915
early,mid_late,20,0,V,0.725589394569397,64,0.725589394569397
early,mid_late,20,1,K,0.8768178224563599,64,0.8768178224563599
early,mid_late,20,1,V,0.7091029286384583,64,0.7091029286384583
early,mid_late,20,2,K,0.8151153326034546,64,0.8151153326034546
early,mid_late,20,2,V,0.6691651940345764,64,0.6691651940345764
early,mid_late,20,3,K,0.8277014493942261,64,0.8277014493942261
early,mid_late,20,3,V,0.7012618780136108,64,0.7012618780136108
early,mid_late,20,4,K,0.8513274192810059,64,0.8513274192810059
early,mid_late,20,4,V,0.6695444583892822,64,0.6695444583892822
early,mid_late,20,5,K,0.8549535274505615,64,0.8549535274505615
early,mid_late,20,5,V,0.6526296734809875,64,0.6526296734809875
early,mid_late,20,6,K,0.7724637985229492,64,0.7724637985229492
early,mid_late,20,6,V,0.7429659366607666,64,0.7429659366607666
early,mid_late,20,7,K,0.8791725635528564,64,0.8791725635528564
early,mid_late,20,7,V,0.6775934100151062,64,0.6775934100151062
early,mid_late,21,0,K,0.8831011056900024,64,0.8831011056900024
early,mid_late,21,0,V,0.7041111588478088,64,0.7041111588478088
early,mid_late,21,1,K,0.9131146669387817,64,0.9131146669387817
early,mid_late,21,1,V,0.7306340932846069,64,0.7306340932846069
early,mid_late,21,2,K,0.8903094530105591,64,0.8903094530105591
early,mid_late,21,2,V,0.705309271812439,64,0.705309271812439
early,mid_late,21,3,K,0.843792200088501,64,0.843792200088501
early,mid_late,21,3,V,0.6761232614517212,64,0.6761232614517212
early,mid_late,21,4,K,0.8470979332923889,64,0.8470979332923889
early,mid_late,21,4,V,0.696069061756134,64,0.696069061756134
early,mid_late,21,5,K,0.820773720741272,64,0.820773720741272
early,mid_late,21,5,V,0.7142229080200195,64,0.7142229080200195
early,mid_late,21,6,K,0.8489015698432922,64,0.8489015698432922
early,mid_late,21,6,V,0.7143405675888062,64,0.7143405675888062
early,mid_late,21,7,K,0.8561669588088989,64,0.8561669588088989
early,mid_late,21,7,V,0.6364780068397522,64,0.6364780068397522
early,mid_late,22,0,K,0.8052963018417358,64,0.8052963018417358
early,mid_late,22,0,V,0.710358202457428,64,0.710358202457428
early,mid_late,22,1,K,0.7935053110122681,64,0.7935053110122681
early,mid_late,22,1,V,0.6807522773742676,64,0.6807522773742676
early,mid_late,22,2,K,0.8215792775154114,64,0.8215792775154114
early,mid_late,22,2,V,0.6955723762512207,64,0.6955723762512207
early,mid_late,22,3,K,0.9047638773918152,64,0.9047638773918152
early,mid_late,22,3,V,0.746233344078064,64,0.746233344078064
early,mid_late,22,4,K,0.8350472450256348,64,0.8350472450256348
early,mid_late,22,4,V,0.6959707736968994,64,0.6959707736968994
early,mid_late,22,5,K,0.8306485414505005,64,0.8306485414505005
early,mid_late,22,5,V,0.665301501750946,64,0.665301501750946
early,mid_late,22,6,K,0.8697954416275024,64,0.8697954416275024
early,mid_late,22,6,V,0.663371741771698,64,0.663371741771698
early,mid_late,22,7,K,0.8659572601318359,64,0.8659572601318359
early,mid_late,22,7,V,0.7536929845809937,64,0.7536929845809937
early,mid_late,23,0,K,0.8313197493553162,64,0.8313197493553162
early,mid_late,23,0,V,0.6809435486793518,64,0.6809435486793518
early,mid_late,23,1,K,0.8360669016838074,64,0.8360669016838074
early,mid_late,23,1,V,0.6783846616744995,64,0.6783846616744995
early,mid_late,23,2,K,0.8886182904243469,64,0.8886182904243469
early,mid_late,23,2,V,0.728686511516571,64,0.728686511516571
early,mid_late,23,3,K,0.7884701490402222,64,0.7884701490402222
early,mid_late,23,3,V,0.6625909805297852,64,0.6625909805297852
early,mid_late,23,4,K,0.8205938339233398,64,0.8205938339233398
early,mid_late,23,4,V,0.7005563974380493,64,0.7005563974380493
early,mid_late,23,5,K,0.7962086200714111,64,0.7962086200714111
early,mid_late,23,5,V,0.6724424362182617,64,0.6724424362182617
early,mid_late,23,6,K,0.9077461957931519,64,0.9077461957931519
early,mid_late,23,6,V,0.7171980142593384,64,0.7171980142593384
early,mid_late,23,7,K,0.8285694718360901,64,0.8285694718360901
early,mid_late,23,7,V,0.6839845180511475,64,0.6839845180511475
early,mid_late,24,0,K,0.8798791170120239,64,0.8798791170120239
early,mid_late,24,0,V,0.6996061205863953,64,0.6996061205863953
early,mid_late,24,1,K,0.8420199155807495,64,0.8420199155807495
early,mid_late,24,1,V,0.7009491324424744,64,0.7009491324424744
early,mid_late,24,2,K,0.8668900728225708,64,0.8668900728225708
early,mid_late,24,2,V,0.7149182558059692,64,0.7149182558059692
early,mid_late,24,3,K,0.8782454133033752,64,0.8782454133033752
early,mid_late,24,3,V,0.6591691374778748,64,0.6591691374778748
early,mid_late,24,4,K,0.857298731803894,64,0.857298731803894
early,mid_late,24,4,V,0.6758040189743042,64,0.6758040189743042
early,mid_late,24,5,K,0.857762336730957,64,0.857762336730957
early,mid_late,24,5,V,0.6216405630111694,64,0.6216405630111694
early,mid_late,24,6,K,0.8125527501106262,64,0.8125527501106262
early,mid_late,24,6,V,0.6966017484664917,64,0.6966017484664917
early,mid_late,24,7,K,0.819064199924469,64,0.819064199924469
early,mid_late,24,7,V,0.6850945353507996,64,0.6850945353507996
early,mid_late,25,0,K,0.8355262279510498,64,0.8355262279510498
early,mid_late,25,0,V,0.6574410200119019,64,0.6574410200119019
early,mid_late,25,1,K,0.831739068031311,64,0.831739068031311
early,mid_late,25,1,V,0.6738719344139099,64,0.6738719344139099
early,mid_late,25,2,K,0.778012752532959,64,0.778012752532959
early,mid_late,25,2,V,0.6810245513916016,64,0.6810245513916016
early,mid_late,25,3,K,0.8197063207626343,64,0.8197063207626343
early,mid_late,25,3,V,0.6517705917358398,64,0.6517705917358398
early,mid_late,25,4,K,0.8051096200942993,64,0.8051096200942993
early,mid_late,25,4,V,0.6840471625328064,64,0.6840471625328064
early,mid_late,25,5,K,0.8300086259841919,64,0.8300086259841919
early,mid_late,25,5,V,0.7014195919036865,64,0.7014195919036865
early,mid_late,25,6,K,0.819588303565979,64,0.819588303565979
early,mid_late,25,6,V,0.642142653465271,64,0.642142653465271
early,mid_late,25,7,K,0.8426609635353088,64,0.8426609635353088
early,mid_late,25,7,V,0.7245634198188782,64,0.7245634198188782
early,mid_late,26,0,K,0.8034723401069641,64,0.8034723401069641
early,mid_late,26,0,V,0.6692641377449036,64,0.6692641377449036
early,mid_late,26,1,K,0.7671966552734375,64,0.7671966552734375
early,mid_late,26,1,V,0.6998368501663208,64,0.6998368501663208
early,mid_late,26,2,K,0.8247801065444946,64,0.8247801065444946
early,mid_late,26,2,V,0.6482684016227722,64,0.6482684016227722
early,mid_late,26,3,K,0.8588780164718628,64,0.8588780164718628
early,mid_late,26,3,V,0.689716637134552,64,0.689716637134552
early,mid_late,26,4,K,0.875739336013794,64,0.875739336013794
early,mid_late,26,4,V,0.6930475234985352,64,0.6930475234985352
early,mid_late,26,5,K,0.8125609159469604,64,0.8125609159469604
early,mid_late,26,5,V,0.6909292936325073,64,0.6909292936325073
early,mid_late,26,6,K,0.8368250131607056,64,0.8368250131607056
early,mid_late,26,6,V,0.7035197019577026,64,0.7035197019577026
early,mid_late,26,7,K,0.90079665184021,64,0.90079665184021
early,mid_late,26,7,V,0.7060840129852295,64,0.7060840129852295
early,mid_late,27,0,K,0.8394914269447327,64,0.8394914269447327
early,mid_late,27,0,V,0.7397353649139404,64,0.7397353649139404
early,mid_late,27,1,K,0.7909291982650757,64,0.7909291982650757
early,mid_late,27,1,V,0.691267728805542,64,0.691267728805542
early,mid_late,27,2,K,0.8030002117156982,64,0.8030002117156982
early,mid_late,27,2,V,0.6673557758331299,64,0.6673557758331299
early,mid_late,27,3,K,0.7863888740539551,64,0.7863888740539551
early,mid_late,27,3,V,0.6395394802093506,64,0.6395394802093506
early,mid_late,27,4,K,0.8584120273590088,64,0.8584120273590088
early,mid_late,27,4,V,0.6445266008377075,64,0.6445266008377075
early,mid_late,27,5,K,0.8030036091804504,64,0.8030036091804504
early,mid_late,27,5,V,0.6865189075469971,64,0.6865189075469971
early,mid_late,27,6,K,0.8866493701934814,64,0.8866493701934814
early,mid_late,27,6,V,0.7136152386665344,64,0.7136152386665344
early,mid_late,27,7,K,0.8316133618354797,64,0.8316133618354797
early,mid_late,27,7,V,0.7606467008590698,64,0.7606467008590698
early,mid_late,28,0,K,0.8367915153503418,64,0.8367915153503418
early,mid_late,28,0,V,0.655248761177063,64,0.655248761177063
early,mid_late,28,1,K,0.8254969716072083,64,0.8254969716072083
early,mid_late,28,1,V,0.6444915533065796,64,0.6444915533065796
early,mid_late,28,2,K,0.8363382816314697,64,0.8363382816314697
early,mid_late,28,2,V,0.7316185832023621,64,0.7316185832023621
early,mid_late,28,3,K,0.8774126768112183,64,0.8774126768112183
early,mid_late,28,3,V,0.7296849489212036,64,0.7296849489212036
early,mid_late,28,4,K,0.8888843059539795,64,0.8888843059539795
early,mid_late,28,4,V,0.6991005539894104,64,0.6991005539894104
early,mid_late,28,5,K,0.8143222332000732,64,0.8143222332000732
early,mid_late,28,5,V,0.6789188385009766,64,0.6789188385009766
early,mid_late,28,6,K,0.920714795589447,64,0.920714795589447
