layer,head,method,k,n_bits,bits_per_vector,eff_rank_K_90,K_mse_logits,K_mae_logits,K_kl_divergence,K_l1_attention,K_top1_agreement
5,0,full_dim,128,4,512,23.0,3.2191512092548674e-05,0.004425111097983853,1.6036142770375156e-05,0.004417117723775276,0.8046875
5,0,subspace_k16,16,32,512,23.0,0.014722743684695328,0.09456195195858419,0.003833834090993306,0.06805081114844444,0.0
5,0,subspace_k32,32,16,512,23.0,0.00017440893974855098,0.010232449128203522,8.667888936570489e-05,0.010194167630220415,0.5703125
5,0,subspace_k48,48,11,528,23.0,6.57484321808595e-05,0.006311585996518361,3.268669678320037e-05,0.006294966045809362,0.77734375
5,0,subspace_k64,64,8,512,23.0,4.050540178928769e-05,0.004952018865077564,2.0150841768723043e-05,0.004939877222872877,0.8203125
5,0,full_dim,128,8,1024,23.0,1.0930946234492289e-07,0.000258486779521224,5.4507002331898836e-08,0.0002579885497990508,0.98828125
5,0,subspace_k16,16,64,1024,23.0,0.019840957025185794,0.11151643974513588,0.0013169231359938284,0.039331316132621155,0.0
5,0,subspace_k32,32,32,1024,23.0,0.014957687583096936,0.09549477650525684,0.0041518239237773365,0.07105163435671324,0.0
5,0,subspace_k48,48,21,1008,23.0,6.575444246370387e-05,0.006311878708061946,3.269012450314901e-05,0.006295189422056036,0.77734375
5,0,subspace_k64,64,16,1024,23.0,4.041185875503596e-05,0.004946160567663031,2.0103580834273935e-05,0.00493378312843113,0.828125
5,1,full_dim,128,2,256,28.0,0.0004383191536362956,0.016299217672816786,0.00021844935093562996,0.01627179155315247,0.375
5,1,subspace_k16,16,16,256,28.0,0.0002868933231427992,0.013187388209123357,0.00014207305747818014,0.013121867658971168,0.4453125
5,1,subspace_k32,32,8,256,28.0,0.00016351091913144016,0.009968171439476276,8.049602395478101e-05,0.009894628280198863,0.57421875
5,1,subspace_k48,48,5,240,28.0,0.0001129063056400573,0.008195590470796888,5.521239101951813e-05,0.008116505708758163,0.67578125
5,1,subspace_k64,64,4,256,28.0,7.887349532210113e-05,0.006920790408629111,3.8931799328496646e-05,0.0068777754596660995,0.6875
5,1,full_dim,128,4,512,28.0,1.6254205287566342e-05,0.003150893720122771,8.072769090761207e-06,0.0031407944344085436,0.80859375
5,1,subspace_k16,16,32,512,28.0,0.009885698640263067,0.07832801602766307,0.002215434798163056,0.051987372274081275,0.0
5,1,subspace_k32,32,16,512,28.0,0.00016350504886284453,0.009967829675747046,8.049430819005054e-05,0.009894539201266643,0.5703125
5,1,subspace_k48,48,11,528,28.0,0.00010876826963788769,0.008059021130735665,5.310192371519283e-05,0.007978701982903357,0.703125
5,1,subspace_k64,64,8,512,28.0,5.991672105443371e-05,0.0060257329805694735,2.9477452157310087e-05,0.005975393452162444,0.73046875
5,1,full_dim,128,8,1024,28.0,5.7213602720562005e-08,0.00018624807268690724,2.85302761412541e-08,0.00018601363053339927,0.98828125
5,1,subspace_k16,16,64,1024,28.0,0.012987364257948915,0.09322345310701946,0.0006689153880878238,0.02767765416244329,0.0
5,1,subspace_k32,32,32,1024,28.0,0.015271124836505626,0.09515557767345911,0.0021178505877565167,0.05020974513389005,0.0
5,1,subspace_k48,48,21,1008,28.0,0.00010878739281435163,0.008059520571071559,5.311265562375638e-05,0.007979365698314336,0.703125
5,1,subspace_k64,64,16,1024,28.0,5.997925227300247e-05,0.006027584170808224,2.9502255085114357e-05,0.005975839762701604,0.7265625
5,2,full_dim,128,2,256,20.0,0.0006126562443056717,0.018787730591302745,0.00030543446728580666,0.018768047128958246,0.37109375
5,2,subspace_k16,16,16,256,20.0,0.0002953952668269457,0.012815077244086441,0.00014646499000819,0.012757218900976182,0.3671875
5,2,subspace_k32,32,8,256,20.0,0.00014081496285453293,0.009050249752832955,6.978860040597758e-05,0.009008678295630752,0.5078125
5,2,subspace_k48,48,5,240,20.0,0.00011194907040448137,0.00805615045606255,5.5420638425796415e-05,0.008015625062968396,0.59375
5,2,subspace_k64,64,4,256,20.0,9.191586501519862e-05,0.007295288527468273,4.555518883690682e-05,0.007259304414906932,0.609375
5,2,full_dim,128,4,512,20.0,2.4297140255514733e-05,0.0037431725576362908,1.2106618079611102e-05,0.0037371381326473958,0.74609375
5,2,subspace_k16,16,32,512,20.0,0.0204109619650106,0.11053920375834948,0.0022931475685393707,0.05196139743040305,0.00390625
5,2,subspace_k32,32,16,512,20.0,0.00014080583746222124,0.009049272386815783,6.978958314437792e-05,0.0090078563750505,0.51953125
5,2,subspace_k48,48,11,528,20.0,0.00010642369539905119,0.007836011139724344,5.271026374595951e-05,0.007799589678306088,0.57421875
5,2,subspace_k64,64,8,512,20.0,6.42834878625032e-05,0.006133825785886275,3.168925791124443e-05,0.006092948286561694,0.625
5,2,full_dim,128,8,1024,20.0,8.397051698569422e-08,0.0002216660182168359,4.1935872461126654e-08,0.00022142197335443817,0.9765625
5,2,subspace_k16,16,64,1024,20.0,0.03199566617273928,0.1402186048425612,0.0007837033421500223,0.029484897396316365,0.0
5,2,subspace_k32,32,32,1024,20.0,0.010451473025883933,0.07917501935646562,0.0023942566067718185,0.05323090949562529,0.0
5,2,subspace_k48,48,21,1008,20.0,0.00010638752411765213,0.007834544078540166,5.269160230330885e-05,0.007798061081050378,0.57421875
5,2,subspace_k64,64,16,1024,20.0,6.431474429451428e-05,0.0061368902092310395,3.170426590907913e-05,0.006095755526323781,0.62109375
5,3,full_dim,128,2,256,32.0,0.0008034115171597963,0.02227979290599489,0.0004004668396081916,0.022248024923587885,0.44140625
5,3,subspace_k16,16,16,256,32.0,0.0006956224979059075,0.020654377354685786,0.0003442031760288965,0.02055898007843211,0.375
5,3,subspace_k32,32,8,256,32.0,0.00037300636411298407,0.015046781568831168,0.00018577778044499127,0.015012818256182848,0.5
5,3,subspace_k48,48,5,240,32.0,0.00018643710385084211,0.010525490439817502,9.294832856474691e-05,0.010508844564173465,0.64453125
5,3,subspace_k64,64,4,256,32.0,9.256354526443725e-05,0.007525139725489645,4.599738920898893e-05,0.007498482606453269,0.72265625
5,3,full_dim,128,4,512,32.0,3.204593076682204e-05,0.004449703159461188,1.5977789889661535e-05,0.004443232076065583,0.81640625
5,3,subspace_k16,16,32,512,32.0,0.011576208946139869,0.0846478607416852,0.0034232859787028903,0.0638463163077516,0.0
5,3,subspace_k32,32,16,512,32.0,0.00037308778356866354,0.015047814659469118,0.00018581998422866845,0.015013904083026617,0.50390625
5,3,subspace_k48,48,11,528,32.0,0.00017670876271478508,0.010253404071770316,8.81496083902393e-05,0.010241551664422224,0.65234375
5,3,subspace_k64,64,8,512,32.0,5.854883396694795e-05,0.005934135240350441,2.909733329600023e-05,0.0059167740049263715,0.7890625
5,3,full_dim,128,8,1024,32.0,1.1106026591638327e-07,0.0002625867965226095,5.533058604301146e-08,0.00026213123391580684,0.984375
5,3,subspace_k16,16,64,1024,32.0,0.012898221199842713,0.09049152564035085,0.0011677373081500795,0.03714856416665893,0.0
5,3,subspace_k32,32,32,1024,32.0,0.013226835579785226,0.0911682164241566,0.0034154575969500833,0.06458090314152709,0.0
5,3,subspace_k48,48,21,1008,32.0,0.0001767302856947253,0.010253785669707187,8.816051052861577e-05,0.010241954406928386,0.65234375
5,3,subspace_k64,64,16,1024,32.0,5.841683573529573e-05,0.005928510449121575,2.903654247570206e-05,0.005911662089763143,0.78515625
5,4,full_dim,128,2,256,28.0,0.000797471951966246,0.021931375781499604,0.0003980290696093394,0.021912881603145768,0.375
5,4,subspace_k16,16,16,256,28.0,0.0005317998341415912,0.01782549632489656,0.0002621620696752192,0.01770764228427873,0.3828125
5,4,subspace_k32,32,8,256,28.0,0.00032598508517373123,0.013948469856934457,0.00016105992626775186,0.013882194362188292,0.4609375
5,4,subspace_k48,48,5,240,28.0,0.00019700595611062512,0.010921281648159064,9.749156833635212e-05,0.010868457668107314,0.54296875
5,4,subspace_k64,64,4,256,28.0,0.00013603033417763325,0.009066516171959017,6.782262640710035e-05,0.009050181199620902,0.56640625
5,4,full_dim,128,4,512,28.0,3.2054929367735705e-05,0.004399054973262612,1.598093347332046e-05,0.00439457531948001,0.8125
5,4,subspace_k16,16,32,512,28.0,0.012975412507271708,0.08886150603267665,0.0038788587130306287,0.06829855137690422,0.0
5,4,subspace_k32,32,16,512,28.0,0.0003261010693779237,0.013950587511263653,0.00016112684585098554,0.01388439806352815,0.45703125
5,4,subspace_k48,48,11,528,28.0,0.0001911579207152617,0.010736383263244768,9.460135844144713e-05,0.01068429345670751,0.55078125
5,4,subspace_k64,64,8,512,28.0,0.00011114771133098339,0.008189464523509656,5.527815643880262e-05,0.008171447262357811,0.6171875
5,4,full_dim,128,8,1024,28.0,1.090864594869411e-07,0.00025512687720142976,5.439541536960816e-08,0.00025471090911619905,0.98046875
5,4,subspace_k16,16,64,1024,28.0,0.013282504169877083,0.09087050097028009,0.0014047567160847998,0.04033549511413301,0.0
5,4,subspace_k32,32,32,1024,28.0,0.015637637737565033,0.09762726800131467,0.0046656080158295685,0.07460518090289081,0.0
5,4,subspace_k48,48,21,1008,28.0,0.00019112300890778764,0.010735236023196936,9.458460826888555e-05,0.010683178635987018,0.55078125
5,4,subspace_k64,64,16,1024,28.0,0.000111137164971556,0.008187531582805649,5.5286003241549186e-05,0.00816953156755741,0.60546875
5,5,full_dim,128,2,256,9.0,0.0006429670482838007,0.018669337080315016,0.0003217942475830213,0.018686747418944404,0.44921875
5,5,subspace_k16,16,16,256,9.0,0.00010785696777563596,0.007720407198435518,5.336075446060864e-05,0.007675982824536945,0.61328125
5,5,subspace_k32,32,8,256,9.0,5.520459971733153e-05,0.005600544204760862,2.7125081270098522e-05,0.005555554994518069,0.73828125
5,5,subspace_k48,48,5,240,9.0,3.9799824844611975e-05,0.00474420488469938,1.97712251522774e-05,0.0047282495789734355,0.73828125
5,5,subspace_k64,64,4,256,9.0,4.301658440182165e-05,0.004901900782880429,2.1347351352186742e-05,0.004884998808257272,0.78125
5,5,full_dim,128,4,512,9.0,2.08432324467709e-05,0.0034256524974682736,1.0377759710504814e-05,0.0034185927049947703,0.84375
5,5,subspace_k16,16,32,512,9.0,0.00976039394301905,0.07402598658276868,0.004074248235209194,0.06629390298082757,0.0
5,5,subspace_k32,32,16,512,9.0,5.5265008294220854e-05,0.00560401680939116,2.714637775542997e-05,0.0055576259752129886,0.73828125
5,5,subspace_k48,48,11,528,9.0,3.366315134534715e-05,0.0043692164866962185,1.6663336565091226e-05,0.004345124734933595,0.75
5,5,subspace_k64,64,8,512,9.0,2.0475667019775906e-05,0.003407085178552706,1.0139782888253916e-05,0.0033905953081562364,0.80859375
5,5,full_dim,128,8,1024,9.0,7.967520369565822e-08,0.00020844115963196665,3.964888006271118e-08,0.0002080669899738897,0.98828125
5,5,subspace_k16,16,64,1024,9.0,0.007284953283763354,0.06739939270239989,0.0013166360833808963,0.03580491596807106,0.01171875
5,5,subspace_k32,32,32,1024,9.0,0.012278253760088712,0.08355040956380923,0.00446039921580521,0.07002935014938605,0.0
5,5,subspace_k48,48,21,1008,9.0,3.365024325324299e-05,0.004368664073698484,1.665793489939128e-05,0.004344616697154148,0.75
5,5,subspace_k64,64,16,1024,9.0,2.038776215366186e-05,0.0033962520863354984,1.0095630063667503e-05,0.003380870793851633,0.8125
5,6,full_dim,128,2,256,17.0,0.0004553467571143977,0.016327360360010854,0.00022710255771766805,0.016312224164818007,0.296875
5,6,subspace_k16,16,16,256,17.0,0.00019244184939061195,0.010554503043665652,9.352285608734789e-05,0.010437935364275404,0.375
5,6,subspace_k32,32,8,256,17.0,0.00010399332864010481,0.007816153210427088,5.1404745065102995e-05,0.0077695295228954004,0.5390625
5,6,subspace_k48,48,5,240,17.0,6.746429161808544e-05,0.006289437491080631,3.3444035144056604e-05,0.0062607177881673255,0.6015625
5,6,subspace_k64,64,4,256,17.0,5.833380454925701e-05,0.005868427493008098,2.9025946243316864e-05,0.005857078039426683,0.640625
5,6,full_dim,128,4,512,17.0,1.728516918042494e-05,0.0032002249365157033,8.601326662950146e-06,0.00319448622197375,0.7890625
5,6,subspace_k16,16,32,512,17.0,0.007397900096955153,0.06641600782013601,0.0016098533774053692,0.04341955936759335,0.0
5,6,subspace_k32,32,16,512,17.0,0.00010391137630133947,0.0078120009859979096,5.136643003647713e-05,0.007766190290937286,0.53515625
5,6,subspace_k48,48,11,528,17.0,6.46001202685521e-05,0.006163651522667527,3.206507784950724e-05,0.006137750124647999,0.609375
5,6,subspace_k64,64,8,512,17.0,4.082500210002896e-05,0.004929774937794257,2.030160100202811e-05,0.004915808722719574,0.6796875
5,6,full_dim,128,8,1024,17.0,6.432698499376338e-08,0.00019503035717912342,3.190646363505584e-08,0.00019419634594561186,0.98828125
5,6,subspace_k16,16,64,1024,17.0,0.011317087765933228,0.08429082534699531,0.0005471951928363565,0.024773314710073997,0.015625
5,6,subspace_k32,32,32,1024,17.0,0.007025939916140119,0.06447643583205309,0.001725494399237707,0.04525855512785166,0.0
5,6,subspace_k48,48,21,1008,17.0,6.460856582545317e-05,0.006163902309347806,3.206951650649214e-05,0.006137996677180431,0.609375
5,6,subspace_k64,64,16,1024,17.0,4.089075249325587e-05,0.0049343949830873935,2.0332882232348172e-05,0.004920217652543207,0.6796875
5,7,full_dim,128,2,256,18.0,0.0004988828118450989,0.016973799562423335,0.0002482827849242266,0.016929942713895613,0.30078125
5,7,subspace_k16,16,16,256,18.0,0.00017120466856283064,0.010077485659917153,8.51916689298311e-05,0.0100472823807437,0.44140625
5,7,subspace_k32,32,8,256,18.0,0.00011393732320733723,0.008125420528043714,5.670551079131183e-05,0.008108422763464126,0.55078125
5,7,subspace_k48,48,5,240,18.0,7.422352488967927e-05,0.006619984171004743,3.684667219821472e-05,0.006595010188322933,0.57421875
5,7,subspace_k64,64,4,256,18.0,5.598166320839977e-05,0.0057817161164598774,2.776349709864017e-05,0.005758604972670669,0.63671875
5,7,full_dim,128,4,512,18.0,1.771303636675021e-05,0.0032441856866065578,8.826108407182707e-06,0.003239653187661861,0.76953125
5,7,subspace_k16,16,32,512,18.0,0.006887364449458323,0.06502656561466322,0.0016171456409362055,0.04404572226453874,0.0
5,7,subspace_k32,32,16,512,18.0,0.00011393866576922612,0.008125515752878,5.6698427871663845e-05,0.008108293969192947,0.546875
5,7,subspace_k48,48,11,528,18.0,7.142889873429691e-05,0.006477354774200342,3.5486717427057736e-05,0.006455157866252357,0.578125
5,7,subspace_k64,64,8,512,18.0,3.770675158951447e-05,0.004731556623677951,1.861397424290932e-05,0.0047015927053307115,0.67578125
5,7,full_dim,128,8,1024,18.0,6.339572048504708e-08,0.00019345479314849208,3.1511853977508904e-08,0.00019292092805535757,0.9921875
5,7,subspace_k16,16,64,1024,18.0,0.010741105940915114,0.0835404725144297,0.000527878662830974,0.02473340902105137,0.0
5,7,subspace_k32,32,32,1024,18.0,0.0067555204656621435,0.0634221320941398,0.0018478041162482638,0.04704034942015324,0.0
5,7,subspace_k48,48,21,1008,18.0,7.14328283885999e-05,0.006477678189452504,3.548945816066587e-05,0.006455580931448014,0.578125
5,7,subspace_k64,64,16,1024,18.0,3.774224032842866e-05,0.004732967286743883,1.8628206061176015e-05,0.004702880818504384,0.67578125
6,0,full_dim,128,2,256,22.0,0.0017788654349142384,0.03278871434484709,0.0008851540425439581,0.032721491940664316,0.3515625
6,0,subspace_k16,16,16,256,22.0,0.0007958460804346897,0.021855119166460837,0.00039299215402234825,0.021704617600875074,0.5
6,0,subspace_k32,32,8,256,22.0,0.00044405939783985135,0.016334844807930814,0.00021927652760421186,0.0162363234700353,0.53125
6,0,subspace_k48,48,5,240,22.0,0.0002758764087237516,0.012834841359993944,0.00013486989424771713,0.012700148191521267,0.6484375
6,0,subspace_k64,64,4,256,22.0,0.00024191528914039695,0.012024231269390454,0.00011969219487752677,0.011958568983216327,0.6953125
6,0,full_dim,128,4,512,22.0,6.613420400155957e-05,0.006309616647850475,3.2949294670123885e-05,0.0062981613018407755,0.8203125
6,0,subspace_k16,16,32,512,22.0,0.07089834081246318,0.20457433085613846,0.009877677045090717,0.10797577765573686,0.0
6,0,subspace_k32,32,16,512,22.0,0.00044369233292588844,0.016322950942713375,0.00021909589175569613,0.01622517430437336,0.53125
6,0,subspace_k48,48,11,528,22.0,0.0002596592013452656,0.012469729593130217,0.00012716469057343403,0.012336941034694487,0.6328125
6,0,subspace_k64,64,8,512,22.0,0.00017830818315329972,0.010317666134049466,8.78453889618927e-05,0.010244661256372358,0.70703125
6,0,full_dim,128,8,1024,22.0,2.3866593882823336e-07,0.00037975703932326333,1.1868899214581686e-07,0.0003785784223974008,0.98046875
6,0,subspace_k16,16,64,1024,22.0,0.1300196051873309,0.2874064382799232,0.003339964538708064,0.06131770006847179,0.00390625
6,0,subspace_k32,32,32,1024,22.0,0.03709716482102969,0.1463361079114128,0.011439412173137417,0.11606714702147891,0.0
6,0,subspace_k48,48,21,1008,22.0,0.00025961379714455843,0.012468706322714958,0.00012714467782441187,0.012335949831368563,0.6328125
6,0,subspace_k64,64,16,1024,22.0,0.00017796616026567703,0.010311746540012191,8.768963436039424e-05,0.01023935619250165,0.71875
6,1,full_dim,128,2,256,7.0,0.00037108596797130636,0.014682658730357406,0.0001852174170935241,0.014674509610409408,0.3046875
6,1,subspace_k16,16,16,256,7.0,6.40960656262604e-05,0.006016285844335611,3.1827043264698876e-05,0.005993719665875471,0.56640625
6,1,subspace_k32,32,8,256,7.0,3.4431422081726425e-05,0.004409954202202478,1.7132775914903974e-05,0.004399659118433812,0.65234375
6,1,subspace_k48,48,5,240,7.0,2.4343732413905516e-05,0.0037088165650089426,1.2157102668802678e-05,0.0037062480225980646,0.68359375
6,1,subspace_k64,64,4,256,7.0,2.472010742093233e-05,0.003782038485399649,1.2274407303382287e-05,0.003773357928144176,0.7578125
6,1,full_dim,128,4,512,7.0,1.4599748916783683e-05,0.002896138175401367,7.2744423993815675e-06,0.0028920145946303593,0.77734375
6,1,subspace_k16,16,32,512,7.0,0.009579002372133626,0.07503196075245507,0.0013483398916400422,0.03981504940972366,0.0
6,1,subspace_k32,32,16,512,7.0,3.429962193970039e-05,0.00440283478609409,1.70693698070878e-05,0.004392674337713492,0.65625
6,1,subspace_k48,48,11,528,7.0,2.1582936335674446e-05,0.0034780139183341356,1.0776153106970846e-05,0.00347556004253128,0.70703125
6,1,subspace_k64,64,8,512,7.0,1.0698371281232231e-05,0.0024991338325137495,5.297926549897762e-06,0.002490976631406033,0.7734375
6,1,full_dim,128,8,1024,7.0,5.029068700750791e-08,0.00016815729001522497,2.5083423014086144e-08,0.00016811258911601513,0.9765625
6,1,subspace_k16,16,64,1024,7.0,0.01660159479711883,0.10094329859905007,0.0003639714429604111,0.020520642541429393,0.0
6,1,subspace_k32,32,32,1024,7.0,0.005316368152051237,0.057614572651781826,0.00148507464382248,0.041698407283788395,0.0
6,1,subspace_k48,48,21,1008,7.0,2.1578508103302328e-05,0.003477862661833379,1.0773997438078817e-05,0.003475458439284593,0.70703125
