layer,head,method,k,n_bits_per_dim,bits_per_vector,budget,K_mse_logits,K_mae_logits,K_kl_divergence,K_l1_attention,K_top1_agreement
25,3,oracle,64,8,512,4bit,0.0505084283663698,0.17041263924513167,0.02518025620085429,0.16400327455392444,0.8603515625
25,3,transfer,64,8,512,4bit,0.2780688895611053,0.4141532334595284,0.08604051192680298,0.2885921948133395,0.806640625
25,3,full_dim,128,4,512,4bit,0.04011815535763136,0.15680770410983763,0.016004732888658446,0.13302010909287082,0.9033203125
25,4,oracle,64,4,256,2bit,0.9446570963899459,0.630699716380262,0.11366607105176571,0.2365850245988674,0.8408203125
25,4,transfer,64,4,256,2bit,1.0451131213644669,0.7015348752033814,0.07423464067320457,0.18837009336813285,0.8564453125
25,4,full_dim,128,2,256,2bit,19.557104238671343,2.5164919882704337,0.984068817504725,0.9310676942542696,0.47265625
25,4,oracle,64,8,512,4bit,0.10949229783426077,0.2552526676428259,0.017148103229338733,0.09725546289604946,0.92578125
25,4,transfer,64,8,512,4bit,0.3714837556118449,0.47882716312938794,0.03376171877725988,0.12552961944633567,0.9140625
25,4,full_dim,128,4,512,4bit,0.38094167953339725,0.38493051611455803,0.02041950100649266,0.10068172681582217,0.9501953125
25,5,oracle,64,4,256,2bit,0.7454546579994747,0.5772891052698845,0.02005304926865448,0.08815062283515607,0.955078125
25,5,transfer,64,4,256,2bit,1.0415671642029236,0.7078096609734303,0.03746893938461261,0.14032440182966774,0.9326171875
25,5,full_dim,128,2,256,2bit,13.17093135547783,2.2224929114305407,0.4615493584735796,0.5867229696806768,0.671875
25,5,oracle,64,8,512,4bit,0.06131921665457818,0.19129853136740207,0.0021233611480184628,0.029949100543219302,0.9873046875
25,5,transfer,64,8,512,4bit,0.27714862610881386,0.4130189082103897,0.00793265591165944,0.05653793957193584,0.974609375
25,5,full_dim,128,4,512,4bit,0.367987892268053,0.3923508821567772,0.005608878195578079,0.04602976700524919,0.9765625
25,6,oracle,64,4,256,2bit,0.29101717267319005,0.411740093460052,0.03780566914573704,0.14906547947991666,0.896484375
25,6,transfer,64,4,256,2bit,0.5590678099681228,0.5870530150666314,0.05738116441614991,0.17202073652158564,0.8896484375
25,6,full_dim,128,2,256,2bit,3.092096769131355,1.3108550375168369,0.3540161691810181,0.3992484047561685,0.77734375
25,6,oracle,64,8,512,4bit,0.08377791965143813,0.22175149524607443,0.014441513104217416,0.0876874292516201,0.935546875
25,6,transfer,64,8,512,4bit,0.3306407249041011,0.45966206819625044,0.03759633355191068,0.13140278325457108,0.9140625
25,6,full_dim,128,4,512,4bit,0.1149040392557272,0.2580254081547836,0.013095332816115485,0.08116624996041011,0.943359375
25,7,oracle,64,4,256,2bit,0.3444674896300025,0.45419318253992264,0.031146276147054782,0.12362702771634226,0.927734375
25,7,transfer,64,4,256,2bit,0.46381236665187725,0.5303561212049541,0.03117735917793936,0.12178460879104325,0.9208984375
25,7,full_dim,128,2,256,2bit,3.7888129190494686,1.5051854767841795,0.310381253807112,0.3662718140589446,0.796875
25,7,oracle,64,8,512,4bit,0.054654725419803485,0.18170959165668912,0.00392014293749327,0.042956981587756876,0.9677734375
25,7,transfer,64,8,512,4bit,0.21484598248802217,0.3628236862177005,0.01284471958473166,0.07571110537777206,0.94921875
25,7,full_dim,128,4,512,4bit,0.1566455648924353,0.305385783863068,0.015034669855289718,0.08897533795206712,0.9599609375
26,0,oracle,64,4,256,2bit,0.3574967134286362,0.46533291383269815,0.11624493157594509,0.3485149952480874,0.7841796875
26,0,transfer,64,4,256,2bit,0.9601618382710526,0.7745873533810892,0.24201660213690426,0.5024167713539014,0.65625
26,0,full_dim,128,2,256,2bit,3.3469020882497755,1.4459806409968365,0.9703208932050602,0.9589162440543176,0.380859375
26,0,oracle,64,8,512,4bit,0.18386725663161446,0.3297021549408085,0.05956289681465583,0.2476364375816233,0.8232421875
26,0,transfer,64,8,512,4bit,0.7786834376160175,0.6992111396483087,0.16915490551613285,0.4152267391411648,0.7275390625
26,0,full_dim,128,4,512,4bit,0.1283959574143264,0.2831184033474956,0.032945187928464965,0.18405490136106728,0.8623046875
26,1,oracle,64,4,256,2bit,0.28062001676224124,0.41677638461796285,0.08464186162428726,0.2927802018620542,0.7998046875
26,1,transfer,64,4,256,2bit,0.989714708287516,0.7704643002118527,0.2963752100638123,0.5287704986385602,0.6513671875
26,1,full_dim,128,2,256,2bit,2.3173033994975283,1.1959338714282293,0.652860540850829,0.737732760937529,0.5791015625
26,1,oracle,64,8,512,4bit,0.12395928351372684,0.27087724919171374,0.0468438103742526,0.22769060182595113,0.81640625
26,1,transfer,64,8,512,4bit,0.8496197398459304,0.7141032150933037,0.23532585116826898,0.47903667460266625,0.671875
26,1,full_dim,128,4,512,4bit,0.08857296293736902,0.23436797579517288,0.031003605689542114,0.18067361992917702,0.865234375
26,2,oracle,64,4,256,2bit,0.15518953744789726,0.3112405861463727,0.049307387921343454,0.23036427852524238,0.84375
26,2,transfer,64,4,256,2bit,0.4353809760865696,0.5153337990744001,0.11258618277122087,0.34403796960184274,0.7626953125
26,2,full_dim,128,2,256,2bit,1.7749456126444803,1.045054104748169,0.5022501624423766,0.6849238708307885,0.5556640625
26,2,oracle,64,8,512,4bit,0.042675686264118426,0.16069153586368756,0.017913340189261828,0.13723186190097822,0.9111328125
26,2,transfer,64,8,512,4bit,0.326210034167862,0.44178292816849624,0.07962264831491017,0.2838914396567045,0.798828125
26,2,full_dim,128,4,512,4bit,0.0692749947523362,0.20679777347103562,0.02270003524575307,0.1537810064518466,0.8994140625
26,3,oracle,64,4,256,2bit,0.3867959871102973,0.4810003345594787,0.00732640514090922,0.03962981805405418,0.98046875
26,3,transfer,64,4,256,2bit,0.5597819691812942,0.5762360609021598,0.006549315260413496,0.030709599385755598,0.98828125
26,3,full_dim,128,2,256,2bit,5.3437673033744915,1.7475510142853459,0.06796035527865663,0.10561391460276803,0.9482421875
26,3,oracle,64,8,512,4bit,0.0733768940229462,0.20859291645624084,0.0016788593397297179,0.0187394454537811,0.9951171875
26,3,transfer,64,8,512,4bit,0.2049653103181073,0.35003060892442595,0.002761541866102472,0.020737964160829597,0.990234375
26,3,full_dim,128,4,512,4bit,0.1890202629707483,0.33006032377651345,0.0026102721442057804,0.02198279138844617,0.9912109375
26,4,oracle,64,4,256,2bit,0.16904505684814566,0.32573029185380986,0.05552283027001663,0.23958797957265007,0.822265625
26,4,transfer,64,4,256,2bit,0.39241956915299936,0.5003186854908441,0.09767775262215259,0.3191437841277194,0.7939453125
26,4,full_dim,128,2,256,2bit,1.8031648285189696,1.059634816047146,0.520907195061791,0.6942228528154992,0.5703125
26,4,oracle,64,8,512,4bit,0.04145156491822524,0.15976649870159235,0.01460184149099089,0.12197439904439299,0.919921875
26,4,transfer,64,8,512,4bit,0.28736030327728196,0.43277195967772625,0.05918235001250781,0.2492669439677048,0.845703125
26,4,full_dim,128,4,512,4bit,0.07280305985268144,0.21350522473568653,0.02249472311195671,0.15177370864217743,0.8876953125
26,5,oracle,64,4,256,2bit,0.13547710801344187,0.29010043375576344,0.050974432285832955,0.24419878110246235,0.796875
26,5,transfer,64,4,256,2bit,0.5830001799556022,0.6157229574788758,0.098406938217481,0.30759615203939483,0.7587890625
26,5,full_dim,128,2,256,2bit,1.1603793929952024,0.8436812477018778,0.37017178861729294,0.6287863219425169,0.5322265625
26,5,oracle,64,8,512,4bit,0.05571507087215215,0.18301277118639192,0.02279679201646613,0.1607688720529452,0.8681640625
26,5,transfer,64,8,512,4bit,0.5111844121718582,0.5808172772014267,0.0758341240459596,0.2628280183603874,0.8095703125
26,5,full_dim,128,4,512,4bit,0.04916613254705196,0.174235229556143,0.02953283127787088,0.18588000990107173,0.837890625
26,6,oracle,64,4,256,2bit,0.10124697294379603,0.25166998267792173,0.030237058210961426,0.18808521998439537,0.806640625
26,6,transfer,64,4,256,2bit,0.23522732542513627,0.38819636814095365,0.045034333592708156,0.22610184671181646,0.76953125
26,6,full_dim,128,2,256,2bit,0.7511887456001392,0.6893052968008839,0.3288731875171289,0.5540228148299536,0.59375
26,6,oracle,64,8,512,4bit,0.05024111301273551,0.17608269282987696,0.013790976759150926,0.12926592023447428,0.8642578125
26,6,transfer,64,8,512,4bit,0.19098909036400175,0.3529327435939539,0.027465826729450624,0.17625245667106412,0.8095703125
26,6,full_dim,128,4,512,4bit,0.031499352050165456,0.14146773203331608,0.011184263152599516,0.11333267621163948,0.8857421875
26,7,oracle,64,4,256,2bit,0.2435521652744243,0.3861868272996097,0.003206810652292938,0.023937541336462118,0.990234375
26,7,transfer,64,4,256,2bit,0.4293762136693378,0.5173715596733663,0.02475173825758103,0.08666409204303775,0.9541015625
26,7,full_dim,128,2,256,2bit,3.3334945608493163,1.4218478107482218,0.14811029189978092,0.2150922122118537,0.8974609375
26,7,oracle,64,8,512,4bit,0.03313274276175398,0.1422859603861348,0.00045966218424365625,0.009540981873298823,0.9951171875
26,7,transfer,64,8,512,4bit,0.23158991843993815,0.3875118208245757,0.0014236527344414372,0.015540280213501824,0.9970703125
26,7,full_dim,128,4,512,4bit,0.13229823920027178,0.2821805394726963,0.0024726755182925917,0.0230699756039609,0.986328125
27,0,oracle,64,4,256,2bit,2.6601734108234645,1.1732685222357877,0.0034893245945082398,0.008649883439122947,0.99609375
27,0,transfer,64,4,256,2bit,3.0814029230993327,1.3140320475264793,0.0005543391043389371,0.00258399736029186,0.998046875
27,0,full_dim,128,2,256,2bit,42.66203744656278,4.624584453209885,0.06556273433940411,0.06658921053599845,0.97265625
27,0,oracle,64,8,512,4bit,0.2305171406896742,0.38145639939475856,0.00014003864359738843,0.0013167242208425003,0.9990234375
27,0,transfer,64,8,512,4bit,1.1806578296479429,0.8741940660465928,0.00021506949354431433,0.0015915510315840427,0.9990234375
27,0,full_dim,128,4,512,4bit,1.1822242975003443,0.7802393880274745,0.00020335810421433752,0.001650046732891468,0.9990234375
27,1,oracle,64,4,256,2bit,0.6556329806026547,0.6428265072715751,0.13016104853475688,0.3179673949427304,0.802734375
27,1,transfer,64,4,256,2bit,3.1081396892171957,1.46080819370013,0.2531475465113409,0.4042647093812931,0.78515625
27,1,full_dim,128,2,256,2bit,5.724638089458503,1.9000693316635227,0.8366591646077886,0.6579067342172669,0.6650390625
27,1,oracle,64,8,512,4bit,0.25218296995579476,0.39208328080316485,0.037287841223925075,0.159295091004075,0.900390625
27,1,transfer,64,8,512,4bit,2.812476273049353,1.4181761364825816,0.17576609259946463,0.33742080744800873,0.8173828125
27,1,full_dim,128,4,512,4bit,0.21517404190239858,0.3680905389324115,0.03510622073991328,0.14981652935029127,0.9189453125
27,2,oracle,64,4,256,2bit,0.6168936243476414,0.6193886958818926,0.08020888184690556,0.21391923330664242,0.90234375
27,2,transfer,64,4,256,2bit,1.337559626634343,0.901486323528564,0.19387152454979717,0.33802667424761146,0.82421875
27,2,full_dim,128,2,256,2bit,4.690516225951593,1.7089377909080707,1.6976245578481333,1.129648632000555,0.3955078125
27,2,oracle,64,8,512,4bit,0.29449994186741074,0.41936877261864963,0.04052032107826754,0.153519135472716,0.9091796875
27,2,transfer,64,8,512,4bit,1.0617596019443436,0.7969664728698651,0.1565334695573881,0.30553388025227557,0.8271484375
27,2,full_dim,128,4,512,4bit,0.18966109803865,0.3450791582550002,0.03174908059906831,0.14868553463410966,0.912109375
27,3,oracle,64,4,256,2bit,1.3515768594989384,0.8042886432155176,0.02662206003373336,0.09431199539341277,0.9521484375
27,3,transfer,64,4,256,2bit,2.07654340683713,1.070162083071886,0.044125615713790436,0.11543442388302275,0.9443359375
27,3,full_dim,128,2,256,2bit,22.624681731156507,3.0797643554560605,0.16881610679690268,0.2229978987123633,0.8798828125
27,3,oracle,64,8,512,4bit,0.2616391476106086,0.39468861003458233,0.007192835613131025,0.0485307930648516,0.978515625
27,3,transfer,64,8,512,4bit,0.8754225263472974,0.7274536571676411,0.029590686887048964,0.09636404159700211,0.951171875
27,3,full_dim,128,4,512,4bit,0.6280923162713865,0.5538917422626674,0.021308090979088656,0.08925651215399828,0.9501953125
27,4,oracle,64,4,256,2bit,0.35128389089652884,0.46884808597569605,0.0734311610794795,0.24226510273343838,0.859375
27,4,transfer,64,4,256,2bit,0.738694618809728,0.6769349639502358,0.16917335861829333,0.36910022141329,0.77734375
27,4,full_dim,128,2,256,2bit,3.9196061195477077,1.567118519034195,0.8828821384819,0.8206801865685478,0.525390625
27,4,oracle,64,8,512,4bit,0.08848879957535624,0.2285617358566815,0.027160144993296345,0.14822834657040834,0.9169921875
27,4,transfer,64,8,512,4bit,0.5058300455278641,0.5527032403650867,0.10034946210690823,0.2724497445083558,0.8427734375
27,4,full_dim,128,4,512,4bit,0.15032711241405042,0.3056566283725534,0.03688460245356854,0.17378692241530308,0.90625
27,5,oracle,64,4,256,2bit,1.7947088875086827,0.9757078604714013,0.02539032911318733,0.046506770978820264,0.986328125
27,5,transfer,64,4,256,2bit,2.9089133473070334,1.2941520085580933,0.018945582823008983,0.03707506391863428,0.9873046875
27,5,full_dim,128,2,256,2bit,23.200363421123065,3.378001632361036,0.8016337873482349,0.6945935662374267,0.650390625
27,5,oracle,64,8,512,4bit,0.20181483450796836,0.35066622355981103,0.0047841459120822345,0.02306089063025598,0.990234375
27,5,transfer,64,8,512,4bit,1.2611040994834433,0.8912733323077504,0.011075914198284301,0.029726522673486095,0.986328125
27,5,full_dim,128,4,512,4bit,0.7800407788915342,0.6185967585455413,0.0021366905060387392,0.015311276954915841,0.99609375
27,6,oracle,64,4,256,2bit,0.7151953536171964,0.6597916893459228,0.028073959631510832,0.09485443370106444,0.9521484375
27,6,transfer,64,4,256,2bit,1.3089912906253334,0.8860272610892519,0.08512635976287282,0.1345510454195041,0.9365234375
27,6,full_dim,128,2,256,2bit,7.880263793250097,2.18165843965507,0.5161566658208565,0.4560422475008744,0.75
27,6,oracle,64,8,512,4bit,0.17820545109148117,0.3235508875569486,0.008553194374250013,0.05696140394832649,0.9697265625
27,6,transfer,64,8,512,4bit,0.7673131288462247,0.6675217656289062,0.0534546821003135,0.09637563927378598,0.955078125
27,6,full_dim,128,4,512,4bit,0.3199511212671745,0.43849106964101664,0.015821530617515255,0.07448442045075956,0.962890625
27,7,oracle,64,4,256,2bit,0.991266316615844,0.7947387068231879,0.13952856941753547,0.3347333672302999,0.8115234375
27,7,transfer,64,4,256,2bit,2.3761635533469443,1.2182526062455536,0.4395570277615163,0.5793266080834231,0.66015625
27,7,full_dim,128,2,256,2bit,10.078485242723765,2.532132512965174,0.8104982950564321,0.631217799988858,0.6904296875
27,7,oracle,64,8,512,4bit,0.22750520912354102,0.37122193736944453,0.05287350334268338,0.2090930663039241,0.8720703125
27,7,transfer,64,8,512,4bit,1.7472442410413427,1.0469152393102223,0.2224563207134499,0.388383514682339,0.775390625
27,7,full_dim,128,4,512,4bit,0.447152765294872,0.531285139424182,0.07348991845424127,0.24301700701608114,0.8564453125
28,0,oracle,64,4,256,2bit,1.6424246828889946,1.004382135209182,0.19976983584260827,0.3156917524916271,0.830078125
28,0,transfer,64,4,256,2bit,3.409826187614015,1.422220479238582,0.32842713644692756,0.41402141187788083,0.7783203125
28,0,full_dim,128,2,256,2bit,15.900343207693325,3.121062141350601,1.488901297928873,0.79532819332496,0.5732421875
28,0,oracle,64,8,512,4bit,0.496909322489418,0.5559672337106117,0.0648236894008722,0.17783046666404614,0.9033203125
28,0,transfer,64,8,512,4bit,2.336550403331402,1.1659614451590825,0.2298899159651159,0.3444242692429245,0.8193359375
28,0,full_dim,128,4,512,4bit,0.651936895032049,0.630790248602604,0.06934540456340237,0.18960829001078167,0.904296875
28,1,oracle,64,4,256,2bit,0.6896991561816976,0.651321964289614,0.12231639839577839,0.2777721440763651,0.8447265625
28,1,transfer,64,4,256,2bit,1.505944010919605,0.9439440826475313,0.2600421003499459,0.3954008386243584,0.7783203125
28,1,full_dim,128,2,256,2bit,6.726292523180988,2.010581895596659,0.6973058301283712,0.6202696669697887,0.6728515625
28,1,oracle,64,8,512,4bit,0.20658921084455442,0.35390642552720886,0.045793341573223595,0.16985343007787013,0.904296875
28,1,transfer,64,8,512,4bit,1.0938313224615837,0.7942244952841448,0.17574302295267524,0.3235420311204726,0.8154296875
28,1,full_dim,128,4,512,4bit,0.2720495955033327,0.4069969216653044,0.04378938023000861,0.16750754738136553,0.91015625
28,2,oracle,64,4,256,2bit,1.3033567800103643,0.8968500484217357,0.26533440754905335,0.4157728662977118,0.765625
28,2,transfer,64,4,256,2bit,4.3899322796614975,1.6135951986756927,0.801197947471588,0.689250744734862,0.61328125
28,2,full_dim,128,2,256,2bit,12.194446199223798,2.7618504139462594,1.6740163183224683,0.9011290634148967,0.5185546875
28,2,oracle,64,8,512,4bit,0.5622924705530428,0.5752971273313257,0.12898404313833717,0.27856553318633986,0.8271484375
28,2,transfer,64,8,512,4bit,3.7005325558138655,1.4582362334967987,0.6807642444165221,0.6332672408128739,0.6474609375
28,2,full_dim,128,4,512,4bit,0.4971754957953014,0.5558156037529242,0.07734576129352953,0.2190653627040139,0.86328125
28,3,oracle,64,4,256,2bit,0.16182777856186864,0.31880575487187907,0.05848423991668275,0.25868694372048257,0.818359375
28,3,transfer,64,4,256,2bit,0.28799503298206297,0.42258342689580686,0.10628356109804321,0.337790990330752,0.7431640625
28,3,full_dim,128,2,256,2bit,1.6269983199999185,1.0108824410550246,0.49452304346202836,0.6998121826321959,0.5380859375
28,3,oracle,64,8,512,4bit,0.04839179781847451,0.17082556222770856,0.018505636840446756,0.14259432882695308,0.87890625
28,3,transfer,64,8,512,4bit,0.18713920841675424,0.337408240410108,0.050414875614841405,0.2335366338071968,0.8115234375
28,3,full_dim,128,4,512,4bit,0.06559237529735691,0.20319824633549272,0.020803342006768834,0.15389014956875002,0.8828125
28,4,oracle,64,4,256,2bit,1.2701704840641705,0.8866788483472434,0.12757724686339178,0.24872331902752023,0.87890625
