layer,head,kv_type,method,k,n_bits,bits_per_vector,eff_rank_V_90,eff_rank_K_90,V_mse_logits,V_mae_logits,V_kl_divergence,V_l1_attention,V_top1_agreement
0,4,V,subspace_k64,64,16,1024,26.0,8.0,6.97082345999496e-07,0.0006514521232649107,3.4674746981072004e-07,0.0006499671671544535,0.68359375
0,5,V,full_dim,128,2,256,23.0,12.0,2.647891175355013e-06,0.0012511380595649762,1.3174042784918802e-06,0.0012477084401303295,0.51171875
0,5,V,subspace_k16,16,16,256,23.0,12.0,1.3841277220014798e-06,0.0009072755411359676,6.889231284670172e-07,0.000904942553014022,0.51953125
0,5,V,subspace_k32,32,8,256,23.0,12.0,8.043462687805622e-07,0.0006857055803402647,3.997678683033986e-07,0.000683163965075121,0.5546875
0,5,V,subspace_k48,48,5,240,23.0,12.0,5.387293056988764e-07,0.0005613538798577356,2.6706400049301755e-07,0.0005588967737396814,0.74609375
0,5,V,subspace_k64,64,4,256,23.0,12.0,4.3339113816663604e-07,0.0005047999770337402,2.1495409406476864e-07,0.0005029128151035614,0.80078125
0,5,V,full_dim,128,4,512,23.0,12.0,9.798605860599135e-08,0.00024025202578116712,4.879047643970433e-08,0.0002397133774885971,0.890625
0,5,V,subspace_k16,16,32,512,23.0,12.0,4.4929867928303944e-05,0.005210404828927222,1.7265779676006095e-05,0.004492854466202618,0.0
0,5,V,subspace_k32,32,16,512,23.0,12.0,8.063882046298882e-07,0.0006866373821774769,4.0077818933851144e-07,0.0006840640205911135,0.5625
0,5,V,subspace_k48,48,11,528,23.0,12.0,5.118636232076045e-07,0.0005457685341823664,2.5351645614383876e-07,0.0005431898348062593,0.75390625
0,5,V,subspace_k64,64,8,512,23.0,12.0,3.2496134399024427e-07,0.00043910936121456013,1.6088528055825537e-07,0.00043709099426122804,0.76953125
0,5,V,full_dim,128,8,1024,23.0,12.0,3.5957509204607546e-10,1.454210570188938e-05,1.7944259260901814e-10,1.452654135401099e-05,0.984375
0,5,V,subspace_k16,16,64,1024,23.0,12.0,3.423212195645927e-05,0.004635397533420876,5.999847080485116e-06,0.002568627441459718,0.0
0,5,V,subspace_k32,32,32,1024,23.0,12.0,4.401860554137682e-05,0.005170392111481488,1.700924561043224e-05,0.00446739600408446,0.0
0,5,V,subspace_k48,48,21,1008,23.0,12.0,5.119192213465151e-07,0.0005457874498217395,2.5354361350165824e-07,0.0005432082495121725,0.75390625
0,5,V,subspace_k64,64,16,1024,23.0,12.0,3.253363046413084e-07,0.00043933156095706064,1.6104874142072578e-07,0.00043726359717883586,0.7734375
0,6,V,full_dim,128,2,256,32.0,15.0,2.7613220826125437e-06,0.0012887563079651164,1.3735462018047044e-06,0.0012859047710970712,0.34375
0,6,V,subspace_k16,16,16,256,32.0,15.0,2.1519762733017933e-06,0.0011400839502915868,1.0675745486917843e-06,0.0011354719912605891,0.375
0,6,V,subspace_k32,32,8,256,32.0,15.0,1.0925174281644665e-06,0.000812237316613448,5.429039638489231e-07,0.0008099569179764521,0.55859375
0,6,V,subspace_k48,48,5,240,32.0,15.0,6.964625719707102e-07,0.0006513936657002318,3.463460333789988e-07,0.0006498745967823008,0.6640625
0,6,V,subspace_k64,64,4,256,32.0,15.0,5.276736529996852e-07,0.0005635760237225926,2.6266493246978363e-07,0.000562483249472268,0.67578125
0,6,V,full_dim,128,4,512,32.0,15.0,1.1316428610857864e-07,0.0002626984510510507,5.645583349224239e-08,0.00026239527396809095,0.82421875
0,6,V,subspace_k16,16,32,512,32.0,15.0,6.306857624653167e-05,0.005995945071629146,1.7514942435336428e-05,0.0045336888276494534,0.0
0,6,V,subspace_k32,32,16,512,32.0,15.0,1.0926605991920063e-06,0.0008122658742951709,5.430297329745868e-07,0.0008100074176688399,0.55859375
0,6,V,subspace_k48,48,11,528,32.0,15.0,6.751973002298083e-07,0.0006402523246971398,3.354746324607452e-07,0.0006386939393108967,0.67578125
0,6,V,subspace_k64,64,8,512,32.0,15.0,4.228928008414431e-07,0.0005052102750063757,2.1050162271784223e-07,0.0005042904793611561,0.734375
0,6,V,full_dim,128,8,1024,32.0,15.0,3.748140795481955e-10,1.507490827649875e-05,1.868736453083464e-10,1.5053655220743379e-05,0.99609375
0,6,V,subspace_k16,16,64,1024,32.0,15.0,8.284985291242491e-05,0.006972085897964822,6.11499519917503e-06,0.0025910735474479747,0.0
0,6,V,subspace_k32,32,32,1024,32.0,15.0,6.098153816314693e-05,0.006077753957341221,1.831476016791668e-05,0.004661110320547153,0.0
0,6,V,subspace_k48,48,21,1008,32.0,15.0,6.753106200745139e-07,0.0006403035655098129,3.3553285420395766e-07,0.0006387455238961234,0.67578125
0,6,V,subspace_k64,64,16,1024,32.0,15.0,4.220547716991972e-07,0.0005047342691535167,2.1007882718905796e-07,0.0005038510758068094,0.734375
0,7,V,full_dim,128,2,256,24.0,13.0,5.180219193353453e-06,0.0017264998135015142,2.5805245056582542e-06,0.0017241828927749548,0.390625
0,7,V,subspace_k16,16,16,256,24.0,13.0,3.0671708730202214e-06,0.0013240166474694842,1.5185037691856863e-06,0.0013171240451538763,0.50390625
0,7,V,subspace_k32,32,8,256,24.0,13.0,1.532871122218691e-06,0.0009354318696034558,7.621123663366645e-07,0.0009322680656253721,0.71484375
0,7,V,subspace_k48,48,5,240,24.0,13.0,9.953009823897688e-07,0.0007634286321747158,4.938447919264436e-07,0.0007597966414656209,0.75390625
0,7,V,subspace_k64,64,4,256,24.0,13.0,7.504071782342899e-07,0.0006601451395043217,3.7346229174377345e-07,0.0006582706620206867,0.75390625
0,7,V,full_dim,128,4,512,24.0,13.0,1.9195010218229006e-07,0.0003348510911339841,9.585765603420862e-08,0.00033464567869224916,0.85546875
0,7,V,subspace_k16,16,32,512,24.0,13.0,0.0001648789582753572,0.009815121748080285,2.7742200922757456e-05,0.005781219422051358,0.0
0,7,V,subspace_k32,32,16,512,24.0,13.0,1.5281423967958487e-06,0.0009344519535220918,7.597437697326922e-07,0.0009312484331773056,0.70703125
0,7,V,subspace_k48,48,11,528,24.0,13.0,9.219359874192813e-07,0.0007330697372636853,4.5760698159535033e-07,0.000729580364334656,0.75390625
0,7,V,subspace_k64,64,8,512,24.0,13.0,5.384926748230008e-07,0.0005636957534473164,2.678284752183336e-07,0.0005618049592415746,0.78125
0,7,V,full_dim,128,8,1024,24.0,13.0,7.316275511248119e-10,2.0616440541609828e-05,3.647778785547654e-10,2.0587404304067426e-05,0.9921875
0,7,V,subspace_k16,16,64,1024,24.0,13.0,0.0002682858958201021,0.012926822890784128,9.319231651671366e-06,0.003182987253492626,0.0
0,7,V,subspace_k32,32,32,1024,24.0,13.0,9.720500229924538e-05,0.007670104750178226,3.2094124547240876e-05,0.00611957156448555,0.0
0,7,V,subspace_k48,48,21,1008,24.0,13.0,9.223161048205196e-07,0.0007332211623831569,4.5777833095377344e-07,0.0007297189011653794,0.75
0,7,V,subspace_k64,64,16,1024,24.0,13.0,5.368960857927051e-07,0.0005632256731767636,2.6701082450981243e-07,0.0005612753622863178,0.77734375
1,0,V,full_dim,128,2,256,38.0,27.0,4.335354658008719e-05,0.005106233577364619,2.1633417508081046e-05,0.00510125611515031,0.33984375
1,0,V,subspace_k16,16,16,256,38.0,27.0,3.070128437349786e-05,0.004303578839118478,1.529018137241579e-05,0.004294041171183509,0.33203125
1,0,V,subspace_k32,32,8,256,38.0,27.0,2.0602584673018737e-05,0.0035386389936675495,1.0257417847754315e-05,0.0035307393907688615,0.453125
1,0,V,subspace_k48,48,5,240,38.0,27.0,1.4228039110350793e-05,0.00293532185693149,7.082816119960253e-06,0.0029269938044147762,0.49609375
1,0,V,subspace_k64,64,4,256,38.0,27.0,1.1601316833751761e-05,0.002631040972325511,5.790911733965346e-06,0.002627479171427813,0.578125
1,0,V,full_dim,128,4,512,38.0,27.0,1.6104339160987565e-06,0.0009878565026538056,8.033640161683217e-07,0.0009869124794235759,0.82421875
1,0,V,subspace_k16,16,32,512,38.0,27.0,0.0005570971291181568,0.018590582965280662,0.00016718387132014733,0.014234531461319627,0.0
1,0,V,subspace_k32,32,16,512,38.0,27.0,2.0615252548853956e-05,0.0035390626543088037,1.026365711642541e-05,0.003530994852022006,0.453125
1,0,V,subspace_k48,48,11,528,38.0,27.0,1.3849125882356092e-05,0.0028940144592355726,6.895891436472525e-06,0.002886139720636005,0.4921875
1,0,V,subspace_k64,64,8,512,38.0,27.0,1.0137236215310825e-05,0.0024597573951427865,5.055186476281276e-06,0.0024546251485816624,0.5859375
1,0,V,full_dim,128,8,1024,38.0,27.0,5.657219033569028e-09,5.835829126679416e-05,2.816501839544451e-09,5.8233305825360976e-05,0.98046875
1,0,V,subspace_k16,16,64,1024,38.0,27.0,0.0006137417885628128,0.019804049344864225,6.471635857577547e-05,0.008642021515585317,0.0
1,0,V,subspace_k32,32,32,1024,38.0,27.0,0.0007197154600583845,0.021124171911615173,0.0001981613754157197,0.015329718696292537,0.0
1,0,V,subspace_k48,48,21,1008,38.0,27.0,1.384756718962073e-05,0.0028937836425971357,6.89512174777494e-06,0.0028859032279614305,0.4921875
1,0,V,subspace_k64,64,16,1024,38.0,27.0,1.0134676067655792e-05,0.0024600095108279624,5.053815326786915e-06,0.0024547652501685524,0.5859375
1,1,V,full_dim,128,2,256,27.0,14.0,9.761363980912627e-06,0.0024145993828196127,4.86708190000154e-06,0.0024088641607904644,0.46875
1,1,V,subspace_k16,16,16,256,27.0,14.0,5.5360737681084625e-06,0.0018320695705993035,2.752587123080095e-06,0.0018269055546403451,0.32421875
1,1,V,subspace_k32,32,8,256,27.0,14.0,3.2879306312205997e-06,0.0014057781272881847,1.6329949457868318e-06,0.0014006694726723756,0.51953125
1,1,V,subspace_k48,48,5,240,27.0,14.0,2.0189119366534825e-06,0.0010995891487865237,1.0046578940304968e-06,0.0010971424779259032,0.62109375
1,1,V,subspace_k64,64,4,256,27.0,14.0,1.399755050361434e-06,0.0009187998541674953,6.96050672676744e-07,0.000916073677160055,0.69140625
1,1,V,full_dim,128,4,512,27.0,14.0,3.6583903763093356e-07,0.00047010309204300227,1.8241563142789044e-07,0.0004695470425838352,0.8359375
1,1,V,subspace_k16,16,32,512,27.0,14.0,0.00023432850264572402,0.01199033905085578,4.5949902989123494e-05,0.007447827745813442,0.0
1,1,V,subspace_k32,32,16,512,27.0,14.0,3.287275873323592e-06,0.0014054009967962742,1.6327786569013177e-06,0.0014003740044729084,0.52734375
1,1,V,subspace_k48,48,11,528,27.0,14.0,1.9271260403784625e-06,0.0010739846173612464,9.589454110460616e-07,0.001071471814176177,0.6171875
1,1,V,subspace_k64,64,8,512,27.0,14.0,1.0682184161893632e-06,0.0008016883422630658,5.309147115284326e-07,0.0007988778019802411,0.7265625
1,1,V,full_dim,128,8,1024,27.0,14.0,1.3340091501038684e-09,2.8329231922307964e-05,6.641826972121837e-10,2.825865844653014e-05,0.984375
1,1,V,subspace_k16,16,64,1024,27.0,14.0,0.0003004325976156461,0.013971246955791179,1.600871552888331e-05,0.004283983706869448,0.0
1,1,V,subspace_k32,32,32,1024,27.0,14.0,0.00015759939129909417,0.009706724450723146,4.480505432855368e-05,0.00733565027534485,0.0
1,1,V,subspace_k48,48,21,1008,27.0,14.0,1.926904156876297e-06,0.001073932191579486,9.588410266949482e-07,0.0010714189512839342,0.6171875
1,1,V,subspace_k64,64,16,1024,27.0,14.0,1.0665364926806254e-06,0.0008013523434330617,5.299499146524525e-07,0.0007983766722250996,0.7265625
1,2,V,full_dim,128,2,256,35.0,14.0,9.777798041960507e-06,0.002426006240556543,4.8449526477219635e-06,0.002416034343896845,0.4765625
1,2,V,subspace_k16,16,16,256,35.0,14.0,6.815921452972133e-06,0.0020174897721446415,3.3901805961583592e-06,0.0020125680248619182,0.4765625
1,2,V,subspace_k32,32,8,256,35.0,14.0,4.387564109144782e-06,0.0016224267933801129,2.1811251894450836e-06,0.0016183412651991436,0.53125
1,2,V,subspace_k48,48,5,240,35.0,14.0,3.1706070176640197e-06,0.0013784549629479023,1.5790455691664708e-06,0.0013769411069389135,0.57421875
1,2,V,subspace_k64,64,4,256,35.0,14.0,2.570408098005684e-06,0.0012349440990143748,1.2774643689210293e-06,0.001231869486434466,0.6015625
1,2,V,full_dim,128,4,512,35.0,14.0,3.9263715988506744e-07,0.00048531124116820573,1.9550572275634216e-07,0.0004845172463157991,0.8671875
1,2,V,subspace_k16,16,32,512,35.0,14.0,0.000231554100331065,0.01174349647660676,7.45010049800744e-05,0.009425825530091827,0.0
1,2,V,subspace_k32,32,16,512,35.0,14.0,4.3916392799502645e-06,0.0016231487306773093,2.183084274835621e-06,0.0016190303427837684,0.53515625
1,2,V,subspace_k48,48,11,528,35.0,14.0,3.0890568365248876e-06,0.0013602295964137367,1.538154567390721e-06,0.0013585732073240762,0.5859375
1,2,V,subspace_k64,64,8,512,35.0,14.0,2.266305998374475e-06,0.0011559523403993726,1.1271223870914658e-06,0.0011535263203580257,0.6328125
1,2,V,full_dim,128,8,1024,35.0,14.0,1.3657354665987782e-09,2.863307564575547e-05,6.771686893418079e-10,2.8524174033755482e-05,0.98828125
1,2,V,subspace_k16,16,64,1024,35.0,14.0,0.00026399377963991206,0.012868523200982328,2.5023443659552026e-05,0.005238797643382913,0.00390625
1,2,V,subspace_k32,32,32,1024,35.0,14.0,0.00035438662112440743,0.01437118137304847,7.307514330423636e-05,0.009299384644797615,0.0
1,2,V,subspace_k48,48,21,1008,35.0,14.0,3.089393619156944e-06,0.001360290394941111,1.538328208051292e-06,0.0013586356620574338,0.5859375
1,2,V,subspace_k64,64,16,1024,35.0,14.0,2.267179419423556e-06,0.0011562558374218,1.1275302559604464e-06,0.0011538167718581024,0.63671875
1,3,V,full_dim,128,2,256,22.0,10.0,2.0748616836378008e-05,0.003485714730970239,1.0344667649906904e-05,0.0034803737595196236,0.4375
1,3,V,subspace_k16,16,16,256,22.0,10.0,1.065561592649976e-05,0.002520467201197629,5.2962801732869896e-06,0.0025109079176192355,0.546875
1,3,V,subspace_k32,32,8,256,22.0,10.0,6.838437523063296e-06,0.0019973403437136984,3.396697605425998e-06,0.001988659465652109,0.64453125
1,3,V,subspace_k48,48,5,240,22.0,10.0,4.348779193625073e-06,0.0015977254595268902,2.154216088774244e-06,0.0015885128880521134,0.6640625
1,3,V,subspace_k64,64,4,256,22.0,10.0,3.57667174731967e-06,0.0014378795992545084,1.7829296126447735e-06,0.001434664158028128,0.69921875
1,3,V,full_dim,128,4,512,22.0,10.0,8.704431355507804e-07,0.0007129307236352455,4.322957947140216e-07,0.000710507033720293,0.84765625
1,3,V,subspace_k16,16,32,512,22.0,10.0,0.00038168729615949224,0.01513418024473195,0.0001114250288856193,0.01155642786154662,0.0
1,3,V,subspace_k32,32,16,512,22.0,10.0,6.830040703042962e-06,0.001996024400290509,3.3924308784966268e-06,0.0019872974789939355,0.62890625
1,3,V,subspace_k48,48,11,528,22.0,10.0,4.163715573775321e-06,0.001561760755162473,2.0623215816908544e-06,0.0015522530507009933,0.6953125
1,3,V,subspace_k64,64,8,512,22.0,10.0,2.7106216988501632e-06,0.001258294404130758,1.3447082437309843e-06,0.0012529293945894374,0.734375
1,3,V,full_dim,128,8,1024,22.0,10.0,2.9379080426357794e-09,4.133592923541702e-05,1.4667488834510592e-09,4.129460952865411e-05,0.984375
1,3,V,subspace_k16,16,64,1024,22.0,10.0,0.0004510727672847626,0.016873183892723492,3.3738479055057844e-05,0.006178356546750424,0.0
1,3,V,subspace_k32,32,32,1024,22.0,10.0,0.00051565173439623,0.017661912577160294,0.00010776283179578232,0.011449012962848965,0.0
1,3,V,subspace_k48,48,21,1008,22.0,10.0,4.1634117855546555e-06,0.0015616933343266855,2.0621907725484423e-06,0.0015521900005357231,0.6953125
1,3,V,subspace_k64,64,16,1024,22.0,10.0,2.7073149090563176e-06,0.001257610534320072,1.342981061839054e-06,0.0012521829693327704,0.734375
1,4,V,full_dim,128,2,256,29.0,11.0,2.6159225178931245e-05,0.003957531015387624,1.3054215103147812e-05,0.003952506803104488,0.46484375
1,4,V,subspace_k16,16,16,256,29.0,11.0,1.685103564583434e-05,0.0031851696744362888,8.392488787314192e-06,0.0031774884470711145,0.45703125
1,4,V,subspace_k32,32,8,256,29.0,11.0,8.377699477549588e-06,0.0022494403334386336,4.147939835771415e-06,0.002237291017311821,0.55078125
1,4,V,subspace_k48,48,5,240,29.0,11.0,5.8347830219751845e-06,0.0018812220970729435,2.900156361688273e-06,0.0018763329808438452,0.61328125
1,4,V,subspace_k64,64,4,256,29.0,11.0,4.9227043186913425e-06,0.0017116756941901487,2.4530633974563796e-06,0.0017080710857323234,0.65625
1,4,V,full_dim,128,4,512,29.0,11.0,9.962014088281703e-07,0.0007723989737430013,4.934363297658215e-07,0.0007682523469757765,0.8046875
1,4,V,subspace_k16,16,32,512,29.0,11.0,0.0006946701988797502,0.020346820719916843,0.00015502630503426483,0.013763810208332627,0.0
1,4,V,subspace_k32,32,16,512,29.0,11.0,8.367248388669762e-06,0.0022483904931308134,4.142974354572105e-06,0.0022361655640631734,0.55078125
1,4,V,subspace_k48,48,11,528,29.0,11.0,5.516648098657891e-06,0.001825205936302825,2.7409799474941775e-06,0.0018204016595521795,0.625
1,4,V,subspace_k64,64,8,512,29.0,11.0,3.7923728727839702e-06,0.0015012028076700967,1.888316518369764e-06,0.0014978505413205663,0.67578125
1,4,V,full_dim,128,8,1024,29.0,11.0,3.569436269415589e-09,4.6383675670476843e-05,1.7789022462509782e-09,4.628686469340434e-05,0.9921875
1,4,V,subspace_k16,16,64,1024,29.0,11.0,0.0011741799123229208,0.026910229203598923,5.043078940600388e-05,0.0075879648282676645,0.01953125
1,4,V,subspace_k32,32,32,1024,29.0,11.0,0.00045035723627346864,0.016687272367532018,0.00016666264665645572,0.014256655339856969,0.0
1,4,V,subspace_k48,48,21,1008,29.0,11.0,5.515836758822178e-06,0.0018250655438574919,2.740527137150537e-06,0.0018202381629028042,0.625
1,4,V,subspace_k64,64,16,1024,29.0,11.0,3.791629688273043e-06,0.0015007362129179117,1.8879521872282555e-06,0.0014973119040607886,0.67578125
1,5,V,full_dim,128,2,256,35.0,18.0,1.2494085169517173e-05,0.0027570315125405873,6.231138886448591e-06,0.0027520746113921506,0.38671875
1,5,V,subspace_k16,16,16,256,35.0,18.0,9.741948352907082e-06,0.0024254150729022365,4.823143482117119e-06,0.002413183559100458,0.32421875
1,5,V,subspace_k32,32,8,256,35.0,18.0,6.070347059704136e-06,0.0019117641590702633,3.0096732751435313e-06,0.0019021428649166475,0.484375
1,5,V,subspace_k48,48,5,240,35.0,18.0,4.219388045495205e-06,0.0015946220387619931,2.0978652603191947e-06,0.0015905690809340876,0.5390625
1,5,V,subspace_k64,64,4,256,35.0,18.0,2.929942373746855e-06,0.0013356576147113925,1.4553191595897774e-06,0.001331589370586128,0.64453125
1,5,V,full_dim,128,4,512,35.0,18.0,4.925353663961168e-07,0.0005474310348720481,2.448834906547927e-07,0.0005460914011938407,0.8359375
1,5,V,subspace_k16,16,32,512,35.0,18.0,0.0002752402801823843,0.013009041242019055,5.8228600287370666e-05,0.008499237199051927,0.0
1,5,V,subspace_k32,32,16,512,35.0,18.0,6.074603296319033e-06,0.0019124769259984283,3.011952989854148e-06,0.001902857583060355,0.484375
1,5,V,subspace_k48,48,11,528,35.0,18.0,4.07587636951335e-06,0.0015664960978270862,2.026073036420462e-06,0.0015623393643358135,0.55078125
1,5,V,subspace_k64,64,8,512,35.0,18.0,2.507941303829174e-06,0.0012336071895077691,1.2432201375552275e-06,0.0012285276767204142,0.66015625
1,5,V,full_dim,128,8,1024,35.0,18.0,1.7510632521370754e-09,3.252385947087885e-05,8.713390335945312e-10,3.2461697667196746e-05,0.984375
1,5,V,subspace_k16,16,64,1024,35.0,18.0,0.0004083611419395245,0.015869748670723716,2.0455390503218994e-05,0.0049181965588278405,0.0078125
1,5,V,subspace_k32,32,32,1024,35.0,18.0,0.0003033636432603748,0.013709296894416481,5.772464863800422e-05,0.008435900797402647,0.0
1,5,V,subspace_k48,48,21,1008,35.0,18.0,4.075516428045841e-06,0.0015664211537810987,2.0258694250611624e-06,0.001562267830294152,0.55078125
1,5,V,subspace_k64,64,16,1024,35.0,18.0,2.506274227378255e-06,0.0012330066403408624,1.2424694523640358e-06,0.0012280420880875006,0.66015625
1,6,V,full_dim,128,2,256,41.0,14.0,1.7101310013385122e-05,0.003204245303852724,8.49358767647156e-06,0.003190051572245155,0.453125
1,6,V,subspace_k16,16,16,256,41.0,14.0,1.59261138490391e-05,0.0030768954941501492,7.915361502347925e-06,0.0030703956474526593,0.39453125
1,6,V,subspace_k32,32,8,256,41.0,14.0,1.1460354709258204e-05,0.0025822471851058093,5.695891914755896e-06,0.0025752597015892926,0.4609375
1,6,V,subspace_k48,48,5,240,41.0,14.0,6.750693505397859e-06,0.0020108198913997206,3.3411555789737905e-06,0.002001117736879645,0.5703125
1,6,V,subspace_k64,64,4,256,41.0,14.0,5.280732561262656e-06,0.0017789035836341658,2.6082971672619607e-06,0.0017687537163632297,0.609375
1,6,V,full_dim,128,4,512,41.0,14.0,6.877463994986166e-07,0.0006414811821429701,3.4116355646096047e-07,0.0006387363088874564,0.81640625
1,6,V,subspace_k16,16,32,512,41.0,14.0,0.00027838484592646766,0.012926015591140379,9.219043925786047e-05,0.010483285628392038,0.0
1,6,V,subspace_k32,32,16,512,41.0,14.0,1.144793572068216e-05,0.002580961445449813,5.689202087642171e-06,0.0025738465641955877,0.46484375
1,6,V,subspace_k48,48,11,528,41.0,14.0,6.628271787341432e-06,0.0019923753656788824,3.2764181993642743e-06,0.0019811972360606464,0.58203125
1,6,V,subspace_k64,64,8,512,41.0,14.0,4.556641626358194e-06,0.0016485332719189624,2.2492854222166796e-06,0.0016392054329118309,0.62890625
1,6,V,full_dim,128,8,1024,41.0,14.0,2.3381066267723764e-09,3.752468920333954e-05,1.1660133383650593e-09,3.747744405341189e-05,0.99609375
1,6,V,subspace_k16,16,64,1024,41.0,14.0,0.0003732983695755505,0.015243869028826034,3.6771929997887115e-05,0.006429524753865965,0.0
1,6,V,subspace_k32,32,32,1024,41.0,14.0,0.0008857568583630329,0.022793289595471507,0.00010306021609210877,0.011034023204023889,0.0
1,6,V,subspace_k48,48,21,1008,41.0,14.0,6.628158844184689e-06,0.0019923517146941423,3.276308799448745e-06,0.001981145557366704,0.58203125
1,6,V,subspace_k64,64,16,1024,41.0,14.0,4.551125894417093e-06,0.0016476400825665483,2.2470629006931683e-06,0.0016384516230727062,0.625
1,7,V,full_dim,128,2,256,13.0,26.0,2.6004773785433667e-05,0.003867577259516021,1.2975082131734536e-05,0.0038641911438938685,0.234375
1,7,V,subspace_k16,16,16,256,13.0,26.0,6.853141836453805e-06,0.0019818552629369606,3.407407722874623e-06,0.0019746922872273956,0.52734375
1,7,V,subspace_k32,32,8,256,13.0,26.0,3.895620141833767e-06,0.0014986067641232482,1.927922504602399e-06,0.0014925570928797669,0.66015625
1,7,V,subspace_k48,48,5,240,13.0,26.0,2.354686826418463e-06,0.001161073547117739,1.1619324209754094e-06,0.0011522758315430763,0.73046875
1,7,V,subspace_k64,64,4,256,13.0,26.0,2.1654502184574074e-06,0.0011190124577454888,1.0682442929410281e-06,0.0011119141073698522,0.6953125
1,7,V,full_dim,128,4,512,13.0,26.0,9.911357937235362e-07,0.0007603739796973251,4.945610754213083e-07,0.0007595879439134985,0.81640625
1,7,V,subspace_k16,16,32,512,13.0,26.0,0.0006004694121587918,0.019116090771315094,9.022790326564987e-05,0.010084380019763058,0.0
1,7,V,subspace_k32,32,16,512,13.0,26.0,3.894721656903061e-06,0.001498385399083724,1.9276960099949995e-06,0.0014922595451840187,0.65625
1,7,V,subspace_k48,48,11,528,13.0,26.0,2.1342409958109248e-06,0.0011108849291843418,1.052132716508987e-06,0.0011012808050008096,0.75390625
1,7,V,subspace_k64,64,8,512,13.0,26.0,1.0525981523019492e-06,0.0007793579689698785,5.188379180552571e-07,0.0007740187245395718,0.7734375
1,7,V,full_dim,128,8,1024,13.0,26.0,3.8461240244421845e-09,4.709091620197274e-05,1.9156768451512294e-09,4.698719228272214e-05,0.99609375
1,7,V,subspace_k16,16,64,1024,13.0,26.0,0.0008571313691614851,0.023528407378673823,2.771236840226028e-05,0.005535017584091666,0.0
1,7,V,subspace_k32,32,32,1024,13.0,26.0,0.0003315140283050369,0.013863690718660365,9.776242114134125e-05,0.01060160597381518,0.0
1,7,V,subspace_k48,48,21,1008,13.0,26.0,2.1341780727829006e-06,0.001110897577355815,1.0520786730738525e-06,0.0011012750505474086,0.75390625
1,7,V,subspace_k64,64,16,1024,13.0,26.0,1.0519760460915511e-06,0.0007790077788542864,5.17928858065843e-07,0.0007733159028950164,0.7890625
2,0,V,full_dim,128,2,256,28.0,11.0,8.4432369435211e-05,0.007122093633201447,4.1993609449670624e-05,0.007100742562624817,0.3515625
2,0,V,subspace_k16,16,16,256,28.0,11.0,4.848473348925149e-05,0.005412358843059701,2.4131741813095326e-05,0.005398188373938849,0.4453125
2,0,V,subspace_k32,32,8,256,28.0,11.0,3.2553282942142424e-05,0.00440668797876995,1.620866857136413e-05,0.004396597318171743,0.48046875
2,0,V,subspace_k48,48,5,240,28.0,11.0,2.1015287266762205e-05,0.0035356462971602417,1.044907340108632e-05,0.003526556789015125,0.515625
2,0,V,subspace_k64,64,4,256,28.0,11.0,1.6925723277334798e-05,0.003162344043681459,8.423134776191056e-06,0.0031533577110522074,0.5625
2,0,V,full_dim,128,4,512,28.0,11.0,3.2118878513027476e-06,0.001398784403876825,1.6003703345982049e-06,0.001396695883323809,0.78125
2,0,V,subspace_k16,16,32,512,28.0,11.0,0.0011469287957443378,0.026341861932127654,0.0003727790576256578,0.0213508674374434,0.0
2,0,V,subspace_k32,32,16,512,28.0,11.0,3.249103546960455e-05,0.004402318495566628,1.617786989247187e-05,0.004392321296042851,0.48046875
2,0,V,subspace_k48,48,11,528,28.0,11.0,2.0291715873505155e-05,0.0034745181729034713,1.0090554928684791e-05,0.0034656131506663303,0.51953125
2,0,V,subspace_k64,64,8,512,28.0,11.0,1.3894909753773193e-05,0.0028624005533437664,6.906607014303961e-06,0.0028513061849707866,0.59765625
2,0,V,full_dim,128,8,1024,28.0,11.0,1.1944079316176703e-08,8.502666178007889e-05,5.946039539176627e-09,8.483310417227408e-05,0.98828125
2,0,V,subspace_k16,16,64,1024,28.0,11.0,0.0014458144490556856,0.030305917906045917,0.00013756465956961774,0.012496853712383443,0.0
2,0,V,subspace_k32,32,32,1024,28.0,11.0,0.001793946020437429,0.03295244097507302,0.0004190265637788698,0.022637133588312066,0.0
2,0,V,subspace_k48,48,21,1008,28.0,11.0,2.0295990093915835e-05,0.00347493343101914,1.0092707958291692e-05,0.0034660476033651845,0.515625
2,0,V,subspace_k64,64,16,1024,28.0,11.0,1.3884260273863383e-05,0.002861035269176147,6.901558055236496e-06,0.002849684915777483,0.59375
2,1,V,full_dim,128,2,256,40.0,15.0,2.699064594554929e-05,0.004048644226951198,1.34481922262196e-05,0.004040693144635116,0.37890625
2,1,V,subspace_k16,16,16,256,40.0,15.0,2.4586406355148964e-05,0.0038353267032346676,1.2254951499601113e-05,0.0038289383550710243,0.26953125
2,1,V,subspace_k32,32,8,256,40.0,15.0,1.5685056277205308e-05,0.0030692133764244453,7.79157475188556e-06,0.003058842285516783,0.3515625
2,1,V,subspace_k48,48,5,240,40.0,15.0,1.0496351235889671e-05,0.0025105440345661954,5.205805646940165e-06,0.0024997228239559393,0.46875
2,1,V,subspace_k64,64,4,256,40.0,15.0,7.540004883797497e-06,0.0021436720940997073,3.7446043143473956e-06,0.0021364365058123332,0.5234375
2,1,V,full_dim,128,4,512,40.0,15.0,1.1051929470419336e-06,0.0008181644246056372,5.515472868434459e-07,0.0008172685529240829,0.7578125
